Geneid	SRR13615479
284613	247
57463	283
83873	3
2773	1310
406974	0
2780	2
271	280
2948	285
2946	247
2944	11
2949	450
2947	1228
79574	2
1435	1077
10768	2843
85369	434
257	53
104355139	3
164153	9
388662	3
100873974	0
3749	146
440600	2
64783	117
9122	247
10542	812
101410535	3
84432	11
643160	0
440602	0
3744	0
3737	307
3738	44
963	228
55791	245
128338	932
10390	586
79961	307
1117	262
149620	0
27159	0
128344	77
441897	0
5016	21
79084	364
515	1812
128346	96
57413	7
140	19
100129269	1
5906	1502
55924	359
100506343	0
101928718	2
11218	239
3752	42
100874295	0
100873995	0
643355	4
55917	610
100422976	0
7482	40
54879	350
829	1739
4343	481
389	3011
333926	31
284467	3
100996702	0
6566	525
246182	1
100506392	7
100996251	9
9860	145
643441	0
260425	352
10745	133
54665	440
100287722	4
26191	39
440603	2
10717	146
64858	160
101928846	2
204851	1790
56944	1810
148281	9
51592	820
10286	531
163259	52
270	11
4893	717
7812	17625
80143	718
6847	27
7252	0
10100	211
4803	14
81839	363
845	308
4808	0
101928995	0
101928977	0
55356	31
126868	0
476	7159
84852	45
101929023	5
965	180
100616384	0
3321	386
100302117	0
388667	0
914	62
5738	1198
9398	10
101929099	3
8458	139
100126331	0
80263	61
79679	1270
104355292	0
10905	2023
100996263	0
54855	154
54834	221
10885	583
200162	32
6913	488
10352	242
104472716	8
101929147	86
51179	1
100874270	0
3284	0
3283	4
128102	4
644242	8
90874	197
26227	731
3158	879
83998	0
343505	0
11085	0
4853	3684
9554	648
105378954	1
728841	43
767846	3
100996724	118
101929796	25
101060684	92
100189005	0
101954277	0
653505	1
728855	55
101954264	0
100189257	0
105369199	1
100996721	0
100126488	0
101929798	0
2210	2
100996318	0
337875	0
653820	0
653464	65
100873165	0
647121	17
101929815	0
100189261	0
101954269	0
26863	0
791227	1
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	3
100996713	0
554282	0
100996712	14
101060524	0
730262	0
101954267	0
100189323	0
284565	130
100189127	0
728945	1
105371215	0
1818	0
645166	52
647135	44
728833	0
101929805	0
102724235	2
103091866	8
645142	0
101954266	0
7214	0
100288142	23
100126510	0
101060254	1
101929780	12
653519	46
5174	49
11126	34
27246	424
10623	402
200035	31
10401	513
102466191	0
148741	113
8515	116
8799	461
114814	12
9939	1031
128077	779
84265	622
284615	9
10628	33711
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	3
100132406	31
388677	5
170688	1
105371242	0
102724558	2
100288805	8
105373468	1
149013	220
728989	2
100189334	0
101447996	0
644861	3
5565	528
171423	514
2330	314
9557	487
100289211	6
607	220
51205	92
2702	578
2703	0
51463	30
100034743	2
100189140	0
26864	0
100189193	0
200030	89
101927468	0
100189056	1
100189307	0
100189174	0
100188998	0
100847044	1
101954273	1
102466225	0
26860	0
100132057	13
101954272	0
388685	75
644591	2
25832	96
100996763	36
440672	2
9659	672
400818	59
653513	40
100996761	0
101060226	67
653598	4
57234	45
644634	0
100189228	0
102723955	0
100189059	0
440689	2
2209	3
101927767	0
653604	0
8370	1
105371405	0
126961	0
8337	0
337873	1
723790	0
333932	0
554313	0
8349	185
8338	0
317772	0
51027	106
9900	65
10262	618
10903	168
56957	680
105373477	0
11311	693
51177	286
81611	705
23632	14
51107	1928
79630	176
148523	30
54460	833
9129	473
23248	815
80222	271
102465529	0
1893	519
100874054	0
54507	366
105371437	3
100422997	0
574406	2
4170	2991
2029	2183
55204	633
84072	1
1520	1028
1513	3622
405	1246
9869	519
29956	1905
8416	159
55793	365
58497	433
149428	171
54964	44
56882	1000
10962	31
126626	106
10500	121
100534012	0
79626	38
388695	126
79005	34
29765	4
6944	422
8394	532
5710	1465
57592	289
5298	1054
5993	498
8991	2527
5692	2017
23126	969
57530	202
7286	242
693139	0
81609	474
11189	1
284485	0
65005	532
51686	35
11022	137
339398	4
6097	237
100191040	9
100132111	23
284486	24
117145	391
6281	3379
441908	0
6282	3819
100131107	0
126637	0
7062	5
126638	0
388697	5
2312	9
339400	12
388698	1
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	2
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	3
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	384
6283	2
6279	118
338324	0
645922	0
6278	8
6277	8135
6276	1
6275	3045
101928034	12
6274	7
6273	23
140576	1445
57402	271
6284	1564
6271	1683
26097	660
23557	472
3608	1898
100189015	0
4881	2027
102466879	0
65123	968
11000	445
343052	0
105371448	0
57459	563
9909	447
200186	415
27173	1500
102465441	0
148327	396
10899	1054
5872	1023
6232	2202
91181	3
100847024	0
7170	2310
100126346	0
388701	2
25912	2660
9898	1723
10456	939
89872	0
57198	816
3570	349
126669	897
126668	65
55585	1093
100874097	1
1141	16
103	3626
3782	80
10654	548
57326	2547
90780	544
101928120	1
6464	1824
1163	182
100423020	0
80308	345
55891	0
51043	423
127579	12
149095	6
100505666	21
8751	1925
1945	125
1944	79
1942	1003
55974	330
54344	104
200185	782
80128	15
4582	874
693235	0
7059	646
4580	126
2630	13
2629	341
10712	241
10067	549
1196	333
57657	27
5313	1
2224	1092
284618	4
23623	286
55870	1971
693140	0
645682	0
645676	4
55154	192
55249	612
7818	1149
100129405	13
54856	463
23208	490
6016	394
22889	372
677823	0
677771	0
339403	1
9181	964
102465442	0
105371729	2
6746	2885
56893	331
28956	389
57111	339
92312	83
4000	3838
64218	182
9673	416
11243	196
100527963	0
632	0
79957	14
23381	1039
84283	78
112770	428
391104	0
7203	2407
128229	5
57127	0
10485	7
407046	0
4209	754
128239	13
164118	0
128240	674
54865	390
101928177	1
60484	1
63827	3
10763	2671
1382	1503
81875	343
51093	223
79590	794
3068	2573
5546	506
9047	12
4914	2
3645	5
375033	735
149499	1
9826	750
768220	1
440695	1
2117	880
360155	2
83416	12
83417	0
115352	4
79368	4
115350	3
922	0
55243	1690
646268	0
912	17
909	0
911	28
910	3
913	3
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	32
81448	0
391114	0
128371	0
128372	0
81442	0
4332	80
149628	18
3428	1686
9447	5
100189166	0
57863	289
100131825	36
2532	1634
2205	65
441911	0
26476	0
127385	0
325	0
1401	0
54935	344
343413	22
56833	29
284677	16
391123	5
25790	11
100422852	0
8407	5472
57549	83
89886	3
100505633	59
93183	286
3766	4
3765	3
93185	412
477	985
480	13
844	8
729867	3
8682	6089
50717	1728
5824	2698
4807	1
1314	3373
474338	28
23385	1828
57216	247
114836	20
8832	107
6504	12
962	76
57823	62
4063	12
51744	28
55600	0
101928372	0
142683	0
50848	1895
100131187	458
7391	552
257106	185
81607	322
126823	25
5202	334
4817	359
9191	509
51506	1416
27005	274
5498	154
8703	358
9507	86
4720	1261
2207	346
336	0
84134	256
100847090	0
9970	5
654790	22
4359	113
6391	1003
257177	107
100189373	1
100189407	2
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	107
100189380	0
3310	8
100189018	0
100189011	0
100189126	0
2214	185
9103	29
3311	38
100189003	0
2215	10
2213	115
641311	4
84824	0
127943	13
11266	176
102724329	3
22926	1099
25903	626
9722	47
100616386	0
693141	0
284680	0
400793	286
117157	19
127933	2292
6675	1118
4921	10493
51478	63
339512	2
5999	56
8490	12795
101928404	0
83540	4
100422212	0
5087	2399
100505795	0
4009	12
6258	26
400794	0
440699	0
4259	2560
223	3939
440700	0
54499	1441
100147773	1
7371	470
100500832	0
149297	22
100126349	0
116123	0
57645	643
117143	159
387597	2
84944	0
10223	0
92235	8
101928484	0
5451	404
919	74
8804	2409
92241	444
100189211	0
100189019	0
9019	3483
55811	5
25874	901
55827	1309
100313835	0
23432	259
261726	653
375035	57
84832	77
9095	29
693142	0
100505918	0
101928565	0
6846	3
6375	20
1805	5285
79100	1
101978719	0
101928596	7
481	1194
29922	140
8548	379
57821	6
10560	200
2153	16
6403	447
6402	73
6401	17
92342	123
55732	82
57147	222
22920	587
149281	0
100423010	0
100422839	0
284688	4
101928650	2
92344	159
5396	2293
80133	1
2328	281
100302178	0
100847009	0
388714	2
2327	4691
2326	294
2329	111
7151	0
23215	2305
4653	290
8674	490
51603	529
26052	104
100874284	1
100628315	81
406996	0
100422882	0
406977	0
102724541	2
92346	1
5279	352
51430	659
356	3
8995	1
7292	43
100506023	6
101928673	10
9588	4558
284525	1
730159	0
339416	11
27252	493
91687	55
55157	320
100506046	24
60674	2200
26769	8
26802	14
26774	6
26770	3
692198	1
26806	3
692197	3
692196	5
692195	1
619498	1
84614	39
462	2
149041	530
102724601	1
9910	630
9293	0
101928696	0
27101	750
63931	592
63923	651
9674	1366
7143	3
101928727	0
101928751	0
64326	512
677679	1
60676	156
460	40
574441	0
57795	12
102724661	2
101928778	0
89866	170
730102	594
100302401	31
9462	883
400797	1
84066	0
105373472	1
400798	5
100616328	0
55103	367
9068	884
9917	1718
64222	429
27	457
6646	447
126859	2
7827	0
163589	55
148753	2
163590	831
26092	1593
9857	927
5768	1326
200058	282
89884	2
100527964	20
84320	316
100423032	0
148756	2
9213	615
57710	47
10228	616
3140	561
51278	345
101928973	0
100287948	0
777	1
127665	4
400799	0
2752	10401
127670	1
388719	0
353299	0
6041	358
6004	74
284648	4
85397	0
80896	123
1660	2251
81626	0
3915	10745
3918	1650
23057	313
284649	4
9887	1079
4688	142
10092	1852
23179	1014
403314	0
23127	86
116461	369
102724846	0
81563	1896
80267	995
116496	2209
101929069	0
6045	328
81627	373
54823	132
10625	1756
100288079	0
101929093	0
83872	1016
10216	921
7175	2218
54953	571
10896	2
102724919	0
5132	0
5743	36
103752588	0
5321	464
104169671	0
101929766	0
339479	9
101929120	1
440704	0
64407	28
431704	0
5996	21
6003	5
100616345	545
5997	494
102724954	0
51377	481
6738	408
51022	97
79577	873
100302163	0
8707	14
101929184	1
343450	50
100616363	0
3075	4490
10878	16
3078	0
10877	0
3080	0
81494	1
2165	0
259266	12
360023	461
23418	7
163486	217
388722	10
56956	0
140609	4578
127124	0
5788	331
100131234	1
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	147
554279	5
23528	343
9928	8
83479	215
101929224	0
23271	993
2848	0
55765	19
23046	86
779	2
647219	0
252839	895
91156	18
5317	772
7139	15
3898	288
7135	22
23612	572
1465	9055
376693	15
89796	1365
100873949	1
100847050	0
100302158	0
55705	1090
102466724	0
149345	150
25802	2606
10440	646
6051	899
102465443	0
1999	920
9283	3
127829	540
5778	31
148713	5
59352	121
29089	22
4660	2453
127833	11
10765	891
100506696	14
641515	0
148709	2
5877	152
59349	581
51094	1355
51706	953
100506747	0
92703	415
8497	8
4656	0
134	231
4608	1
1116	2208
1118	192
100506775	3
730227	1
7832	1572
2331	7052
5549	2258
26254	3
493	8239
677843	1
84719	5
54900	13
9877	2027
100381270	308
6635	587
284573	1
9580	655
55224	348
101929441	2
5972	0
3814	0
127845	22
22874	765
127841	0
84919	724
5287	940
100189122	1
100189425	0
4194	372
10446	112
23114	526
6900	8
388730	17
5929	369
25778	604
9911	44
81788	25
55220	20
284576	0
93273	3
101669762	9
105371697	1
442891	0
100189098	0
5129	118
284578	20
148808	121
2005	1014
85414	41
64710	5907
8934	482
254428	528
148811	19
284581	1
115019	0
103021296	1
103021295	1
338382	152
1510	0
440712	8
553	0
729533	0
23380	396
9641	65
102466202	0
83593	186
1939	880
8444	116
9261	1276
3586	5
29949	0
50604	0
11009	4
9214	36
5284	1046
83953	0
79098	307
5208	172
55432	166
725	15
722	308
1604	2025
1380	9
1378	31
1379	0
4179	4406
407026	10
407025	3
148696	7
947	5316
105372883	34
5362	492
642587	521
406988	8
57172	0
3914	1493
100422894	0
50486	2814
3290	511
80342	64
148304	31
3664	919
27042	363
255928	2
574036	64
56256	254
105373474	6
55733	163
3756	3
55758	536
7188	218
84791	72
343035	0
7779	168
4751	4
9926	2362
102723727	0
25896	231
51514	27
100131205	19
100422947	0
101929541	3
5525	2151
692157	0
55248	57
29937	911
101929565	0
467	66
149647	0
55509	21
25936	419
128387	233
149643	2
642946	27
28982	124
79805	51
90806	414
26750	310
100505832	4
100861504	0
5629	150
105372911	0
56950	501
5784	1694
1063	58
3776	216
101929612	0
51133	1463
7399	6
102723833	0
2104	57
55105	169
128153	15
103752555	0
100885798	0
101929631	0
51018	350
728463	1
7042	89
103611157	0
643723	6
127018	333
102723886	23
55532	0
2058	1911
10380	374
55699	2383
406997	0
406969	0
25782	934
100302234	0
677818	0
6791	4
4139	457
79762	1775
54996	434
64757	2092
101929730	37
100873924	18
105373280	4
3142	84
400804	6
11221	151
101929771	0
100189378	0
79802	16
9015	66
100506161	31
375056	1618
64853	451
148362	738
400823	2
84976	218
7100	166
55061	103
164127	0
388743	92
824	4440
7159	402
105369195	16
441124	1
23219	622
8560	1385
101927143	0
101927164	1
4931	201
100313769	0
29097	466
80232	1752
100616468	0
149111	42
127602	25
3930	906
55740	2337
6726	1888
2052	5681
9725	605
10637	2
29920	547
102466270	0
7044	12
163859	381
3020	606
64746	764
83881	1
286826	64
142	1509
375057	120
3707	999
100506443	2
5664	366
56997	1807
105379282	12
8476	1828
339500	153
100130093	19
65094	121
116841	272
105373289	7
339501	0
7483	53
100847072	0
101060022	2
89780	0
100506571	1
375	4040
100500810	0
79169	120
128308	148
2987	1224
57165	68
574432	2
200205	157
574407	11
84033	243
101927401	3
81559	154
102465444	0
51127	16
8290	0
92815	16
128312	0
100616308	0
149603	1108
100129094	2
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	363
574029	5
100169768	0
105373132	9
5867	597
10638	0
126731	132
58	1
55746	844
101927478	0
23456	289
27097	407
9816	161
101927532	0
2590	1045
79605	13
101927553	0
22796	375
