Geneid	SRR13615482
391013	0
127733	11
101928017	1
127731	0
339505	1
55450	257
79594	728
163933	18
978	24
65018	696
102464833	0
100861548	78
1650	1772
57576	125
400745	0
50809	3044
8672	1757
100302155	0
1889	4476
100506801	5
84224	243
249	1141
5909	20
84196	1021
401944	81
3339	9122
23436	0
10136	0
101928043	1
29092	258
998	4246
54361	6
100616433	0
9923	607
2046	0
102466615	0
712	518
714	303
713	398
2048	423
100616391	0
100422914	0
646262	0
729059	0
23028	961
100422866	0
100616177	0
7798	1615
3352	2
100996511	33
10236	2129
80818	827
148898	117
6920	218
55616	457
1870	0
101928163	0
3399	1135
259283	0
6135	17844
6924	1646
100506963	22
57095	1016
11313	322
2582	155
3155	924
2517	357
1269	1
100616492	0
55629	994
10772	1344
127294	4
58985	3
163702	6
284632	0
57822	1
90529	178
57185	375
100750325	1
11123	104
100506985	38
400746	2
10250	941
25932	7949
864	14
102465437	0
100616365	0
25949	950
57035	424
6007	2
23585	761
6006	3
55219	633
26119	449
57134	229
57190	2606
56181	1210
646471	20
79000	12
164091	93
3925	486
100500808	0
5051	293
2134	5
7780	1
105376910	0
84676	7
149420	188
79927	128
105376887	0
51042	73
10256	13
378807	0
101928303	2
64793	122
83442	1611
91544	94
1043	59
55057	0
257101	2
79727	1
79947	3074
101928324	7
3151	545
6195	73
100302190	0
101928728	16
8289	1445
55650	369
84243	699
2810	6
54707	208
63906	174
10726	1292
8431	0
126695	5
388610	42
115572	106
6548	472
23038	1203
84065	635
644961	21
100887744	0
84958	6
9064	957
8547	243
388611	2
2827	2
10163	3566
27245	388
2268	215
2537	491
199870	347
23673	2460
5511	977
677774	0
9473	78
6118	734
27293	4
55113	98
2140	416
5724	147
22826	2096
93974	425
83667	253
54797	258
65979	452
1104	235
8420	73
6080	3
26768	2
54952	359
85028	47
692212	0
677838	8
677825	0
692073	2
115273	36
6883	438
26824	13
10691	166
105376911	0
51441	1173
4985	1
2035	1193
399474	424
6429	1512
51102	999
10076	342
101928460	0
101929406	0
4146	0
100129196	7
7805	1365
100616164	0
400748	0
9672	1985
9698	1674
692234	0
692235	0
692200	0
79570	0
9410	556
51538	643
2170	57
347735	56
149086	0
284551	0
64129	3111
3061	4
553115	1439
1307	889
576	202
100423028	0
90853	8
8073	7999
10657	2108
55116	182
100847018	0
23633	1581
200081	1221
79140	23
56063	69
55721	42
149069	0
8668	2687
339483	105
84734	71
3932	30
3065	723
65108	680
100128071	1
81629	21
55108	1638
728116	1
653121	304
339487	338
5928	1060
81493	259
57648	344
8565	1625
64766	305
252995	43
3208	0
113452	101
127544	291
204	2891
113451	29
55223	74
149076	454
127550	0
1912	1601
100500853	2
101929464	0
7579	114
114784	9
127540	0
402779	0
84970	0
693137	0
2709	2
127534	4
2707	1
2701	1092
113444	875
58512	2
653160	13
100506144	476
9204	331
79830	206
6421	2248
9202	1204
79932	856
23154	160
339488	2
5690	1503
127703	411
63967	13
192670	535
26523	531
192669	393
27285	0
54936	451
1296	72
27095	1332
55700	4959
9967	2717
79729	15
55194	50
83931	2486
84967	684
127700	221
64960	2261
1441	125
2899	22
100422898	0
728431	30
80149	101
102465438	0
64769	812
100847010	0
79753	321
7802	99
29889	885
284654	10
54955	436
55143	7
284656	1
149175	30
79693	152
127687	473
4520	548
3633	406
10946	1304
2275	138
51118	578
5453	1
100500801	0
339442	0
64121	2486
100527950	2
26292	17
81025	0
54933	43
79647	1631
4725	2587
23499	5394
643314	381
105378950	0
353500	16
728448	25
8761	1903
101929516	1
677834	0
26508	304
84618	1
51440	0
10450	611
656	12
64064	1
105378951	0
101929536	0
54802	171
4610	5
84879	15
10487	5567
5538	1382
6018	435
127391	0
10269	1540
1298	6
64744	505
65243	8
339559	71
64789	146
127396	70
9783	243
100130557	15
4802	574
407034	0
407031	0
9132	40
163732	194
1503	306
100507178	2
200172	2
22955	1048
100132074	4
1907	0
59269	601
2981	0
2980	1
22887	1384
284716	14
84217	84
79717	1020
728621	26
10465	243
4904	5984
149461	3
64175	379
79078	261
100129924	5
374969	404
114625	300
51058	161
339539	0
6513	237
440584	6
105378684	0
440585	1
10969	682
102465439	1
149465	12
128218	7
149466	8
7075	1056
4352	22
991	7
64834	1747
102466723	0
112950	548
23334	682
102465440	0
81888	7
5792	8087
9682	880
100132774	0
6487	554
101929592	0
102464830	0
9048	1
9670	616
1802	268
533	818
8704	877
149473	21
6536	82
128209	0
105378952	0
55929	306
79033	660
100874278	8
55182	873
100847089	0
79639	130
339541	8
26828	0
26830	0
11004	4
6202	11089
26811	0
94161	0
94162	2
94163	0
266675	0
1263	109
343521	3
149478	14
8643	21
8891	1070
79654	1339
7389	1522
57643	47
400752	2
84842	1
4595	77
114034	169
10420	24
126661	13
25974	150
5052	3746
10327	1080
4678	1043
149483	19
60313	1505
728963	1
51249	499
3652	356
23139	521
8503	2712
101929626	0
10103	19
55624	1352
541468	12
8438	4
10489	1174
7388	3539
387338	433
2166	129
729041	2
101929651	1
127343	0
100507423	5
148930	0
8569	541
148932	823
64756	2231
374973	0
100130197	0
9813	5075
1580	898
163720	6
1579	0
260293	115
199974	13
284541	3
100874253	1
10158	13
6886	284
6491	22
51727	4217
102724077	2
2301	0
84793	14
2306	6
388630	44
391037	0
200010	4
54558	141
84871	20
79656	33
101929721	0
100874313	0
1996	3
63950	1
11124	855
1031	6436
100616189	0
102466656	0
284546	2
26994	4548
22996	111
102724097	0
2060	2067
114883	1185
4898	3110
100313892	0
5865	2
51060	1444
112970	0
104355143	0
91408	1435
9372	1020
200014	615
4998	10
84950	517
23318	514
105378722	1
2882	136
348378	1
65260	312
79699	1230
440590	1
55268	938
6342	3591
100616156	0
100616458	0
100616145	0
127435	1005
6512	22
1376	703
54987	1218
4116	381
100507564	7
7804	53
163742	0
63948	0
148979	23
105369175	0
55706	415
54432	502
1733	1
51668	254
115353	252
388633	1
9528	4699
127428	325
100616315	0
200008	0
606495	101
51253	1182
23648	538
619518	2
26027	8
338094	6
374977	0
100527960	0
7268	40
25973	104
55001	6
163747	0
1718	8517
100126514	0
199964	1
7809	0
255738	2
23358	2156
100507634	14
100616272	0
8613	5519
5563	142
199920	1
731	0
732	1
1600	5
101926890	0
115209	328
4070	70
114803	455
3725	1024
100131060	9
101926925	3
729467	1
55277	102
100616409	0
101926944	0
51361	18
1573	2
127795	0
101926964	0
100996570	4
4774	2799
645030	1
414927	0
83941	500
10207	285
100422902	0
100422946	0
54596	8
163782	1000
7398	623
85440	835
27329	0
84938	241
199899	0
100996301	0
27022	0
102464823	0
29929	212
23421	134
84455	75
79469	2
5236	6241
4919	87
101927034	1
148581	0
57685	813
100616338	0
55225	722
3716	6394
101927084	1
105378775	5
100500854	0
406893	0
205	2131
9829	54
54741	3294
3953	1310
5142	116
101927139	0
84251	42
100422871	0
200132	82
10022	0
79819	45
57708	965
23169	332
400757	0
149233	0
3595	15
26135	4446
1647	868
55970	4202
100289178	23
9077	14
79971	1241
100302279	0
6121	0
55635	7
101927220	0
57554	6
5301	0
55631	358
9295	1739
81573	607
11147	53
1491	107
101927244	1
5733	5509
100132618	12
9406	1082
406962	3
100852410	1
257194	804
100852409	0
101927295	0
127255	73
100526835	1
8790	338
51086	0
105378804	0
105378803	0
127254	1
101927320	0
1429	1000
127253	600
431707	0
204962	10
34	3609
1744	66
5876	868
692085	1
26805	0
26804	1
4438	3
127247	0
101927342	0
256435	467
81849	3
102466995	0
10026	662
26289	23
26009	791
23032	2482
374986	637
374987	7
91624	529
8880	854
11080	1020
54810	234
149047	0
5737	129
10964	480
10561	222
64123	3691
101927412	0
23266	1765
101927434	0
101927498	0
101927587	0
101927560	1
79739	230
5567	907
148418	20
391051	0
58511	2
80135	492
2787	1231
100505741	10
1486	393
103695366	0
439927	0
117178	85
23566	0
255231	13
55283	167
126820	3
100616481	0
84144	163
148423	336
8915	242
646626	6
23576	448
3491	1071
54680	478
255631	8
57489	323
102465842	0
9635	69
1179	0
22802	8
9629	1
105378828	62
51100	6023
9403	2600
9653	701
339524	1387
101927844	1
105378832	7
8543	2096
100505768	0
101927891	3
5586	1580
2959	356
56267	644
494115	448
2635	210
2633	389
2634	1340
388646	0
115361	1060
115362	15
729930	0
163351	0
400759	17
23507	659
84230	1504
400761	27
55144	238
105378846	0
492303	19
284695	369
343472	0
84146	664
164045	13
8317	24
7049	4570
676	0
253152	2
646817	23
284697	14
23285	105
388649	0
11146	110
79871	215
2672	9
7813	466
6125	12424
388650	1093
6083	3
26782	1
22823	244
50999	2792
343099	93
100131564	58
1810	883
54874	1565
100126520	4
8412	867
100129046	3
100126348	0
100189133	0
30836	985
2730	833
24	27
9411	3744
5825	1084
2152	1473
101928079	4
100616321	0
126969	50
1266	3973
105378862	3
729970	146
199857	386
101928098	0
148534	782
100527978	12
101928118	7
25950	115
440594	0
100996635	0
102723661	1
101928241	0
58155	299
1806	1031
100873932	3
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	217
163404	0
100129620	0
9890	128
101928270	1
54873	6824
391059	36
178	1625
23443	520
64645	1024
163786	58
54482	214
127495	10
1629	1002
100506007	18
8634	688
693138	0
8556	70
54112	3
100128787	0
7412	165
2135	273
148867	386
51611	325
102606465	65
101928334	97
101928370	81
1901	3350
104355286	0
118427	0
94236	0
1301	44
101928436	5
55599	149
280	96
648740	2
279	0
276	2
277	1
278	0
100129138	3
101928476	0
55170	124
22854	5
10451	126
102465839	0
100873946	0
29957	1016
148545	0
653149	0
284611	334
113802	119
55119	792
163479	0
6814	617
254268	2
642864	0
29899	44
23155	948
22911	378
6884	363
56900	1253
677766	1
127003	0
57535	194
6301	2970
1952	156
84722	6
343263	1
6272	5081
5686	1080
284612	209
127002	26
284613	307
57463	524
83873	0
2773	1645
406974	0
2780	6
271	188
2948	308
2946	263
2944	441
2949	266
2947	882
79574	0
1435	1026
10768	4787
85369	491
257	32
104355139	5
164153	26
388662	0
100873974	3
3749	107
440600	5
64783	202
9122	47
10542	1321
101410535	16
84432	8
643160	4
440602	0
3744	0
3737	135
3738	15
963	123
55791	280
128338	1625
10390	995
79961	350
1117	889
149620	12
27159	53
128344	27
441897	0
5016	32
79084	653
515	3162
128346	54
57413	1
140	5
100129269	3
5906	2079
55924	982
100506343	13
101928718	1
11218	310
3752	84
100874295	1
100873995	0
643355	11
55917	743
100422976	0
7482	17
54879	277
829	2254
4343	313
389	3569
333926	24
284467	1
100996702	1
6566	849
246182	1
100506392	6
100996251	14
9860	145
643441	0
260425	260
10745	182
54665	407
100287722	2
26191	189
440603	5
10717	266
64858	157
101928846	2
204851	2101
56944	1248
148281	0
51592	820
10286	700
163259	54
270	1
4893	886
7812	24911
80143	806
6847	1
7252	1
10100	177
4803	20
81839	489
845	650
4808	0
101928995	0
101928977	0
55356	24
126868	1
476	3538
84852	46
101929023	0
965	305
100616384	0
3321	123
100302117	0
388667	0
914	19
5738	358
9398	3
101929099	2
8458	157
100126331	0
80263	30
79679	14
104355292	0
10905	1580
100996263	0
54855	43
54834	348
10885	909
200162	149
6913	1026
10352	319
104472716	2
101929147	89
51179	0
100874270	0
3284	0
3283	1
128102	12
644242	9
90874	137
26227	1841
3158	5
83998	0
343505	1
11085	0
4853	5362
9554	1022
105378954	3
728841	38
767846	6
100996724	191
101929796	28
101060684	100
100189005	0
101954277	0
653505	3
728855	64
101954264	1
100189257	0
105369199	1
100996721	0
100126488	0
101929798	0
2210	0
100996318	0
337875	1
653820	3
653464	67
100873165	0
647121	48
101929815	0
100189261	0
101954269	0
26863	1
791227	0
105369140	0
388692	0
100189142	0
100189326	1
199882	0
100189356	0
100132417	0
100996713	0
554282	0
100996712	2
101060524	0
730262	0
101954267	0
100189323	0
284565	49
100189127	0
728945	2
105371215	0
1818	0
645166	27
647135	62
728833	1
101929805	0
102724235	3
103091866	14
645142	0
101954266	1
7214	0
100288142	45
100126510	0
101060254	3
101929780	14
653519	66
5174	3
11126	9
27246	441
10623	431
200035	41
10401	409
102466191	0
148741	122
8515	15
8799	398
114814	9
9939	1052
128077	780
84265	948
284615	11
10628	28592
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	1
101928979	4
100132406	27
388677	13
170688	1
105371242	1
102724558	2
100288805	1
105373468	1
149013	222
728989	0
100189334	0
101447996	0
644861	0
5565	642
171423	368
2330	93
9557	664
100289211	0
607	243
51205	192
2702	648
2703	0
51463	21
100034743	4
100189140	0
26864	0
100189193	0
200030	88
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	0
101954273	1
102466225	0
26860	0
100132057	8
101954272	0
388685	42
644591	1
25832	148
100996763	52
440672	6
9659	1198
400818	74
653513	49
100996761	0
101060226	155
653598	0
57234	30
644634	0
100189228	0
102723955	0
100189059	0
440689	1
2209	1
101927767	0
653604	0
8370	0
105371405	1
126961	0
8337	0
337873	2
723790	0
333932	0
554313	0
8349	198
8338	1
317772	0
51027	173
9900	3
10262	703
10903	84
56957	983
105373477	0
11311	999
51177	289
81611	615
23632	4
51107	1740
79630	210
148523	40
54460	1159
9129	717
23248	966
80222	333
102465529	0
1893	1003
100874054	0
54507	415
105371437	3
100422997	0
574406	2
4170	3753
2029	2864
55204	588
84072	0
1520	428
1513	2300
405	1307
9869	499
29956	2364
8416	110
55793	427
58497	462
149428	11
54964	79
56882	801
10962	18
126626	151
10500	201
100534012	1
79626	19
388695	155
79005	48
29765	10
6944	637
8394	1022
5710	2040
57592	264
5298	1855
5993	552
8991	5930
5692	2916
23126	1040
57530	19
7286	707
693139	0
81609	592
11189	1
284485	0
65005	650
51686	38
11022	191
339398	2
6097	83
100191040	5
100132111	21
284486	31
117145	411
6281	4342
441908	1
6282	3141
100131107	0
126637	0
7062	3
126638	1
388697	5
2312	8
339400	10
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	366
6283	23
6279	255
338324	0
645922	0
6278	0
6277	7633
6276	0
6275	2772
101928034	16
6274	20
6273	7
140576	1595
57402	4
6284	2299
6271	3593
26097	851
23557	812
3608	2305
100189015	3
4881	6082
102466879	1
65123	1414
11000	533
343052	0
105371448	3
57459	582
9909	553
200186	504
27173	1487
102465441	0
148327	91
10899	1398
5872	1179
6232	2168
91181	1
100847024	0
7170	2409
100126346	0
388701	3
25912	4798
9898	2003
10456	2122
89872	1
57198	529
3570	243
126669	1275
126668	84
55585	1427
100874097	0
1141	3
103	3635
3782	60
10654	619
57326	2375
90780	666
101928120	2
6464	2297
1163	342
100423020	1
80308	689
55891	0
51043	821
127579	11
149095	0
100505666	13
8751	2244
1945	34
1944	33
1942	719
55974	469
54344	143
200185	1117
80128	7
4582	24
693235	0
7059	382
4580	209
2630	16
2629	218
10712	307
10067	954
1196	316
57657	17
5313	1
2224	2574
284618	4
23623	250
55870	2279
693140	0
645682	0
645676	4
55154	164
55249	759
7818	1621
100129405	20
54856	508
23208	557
6016	495
22889	508
677823	0
677771	0
339403	1
9181	2142
102465442	0
105371729	0
6746	2620
56893	436
28956	559
57111	27
92312	11
4000	6799
64218	26
9673	1149
11243	213
100527963	2
632	0
79957	10
23381	1707
84283	82
112770	324
391104	0
7203	3142
128229	7
57127	0
10485	0
407046	0
4209	772
128239	5
164118	1
128240	847
54865	598
101928177	0
60484	2
63827	1
10763	5143
1382	368
81875	430
51093	209
79590	1279
3068	2670
5546	778
9047	4
4914	4
3645	4
375033	671
149499	4
9826	1057
768220	1
440695	2
2117	1210
360155	1
83416	2
83417	0
115352	4
79368	0
115350	9
922	0
55243	1697
646268	1
912	37
909	2
911	18
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	25
81448	0
391114	0
128371	0
128372	0
81442	0
4332	119
149628	5
3428	1487
9447	4
100189166	0
57863	106
100131825	11
2532	1265
2205	36
441911	0
26476	0
127385	0
325	0
1401	0
54935	223
343413	5
56833	15
284677	19
391123	3
25790	5
100422852	0
8407	5115
57549	1
89886	0
100505633	33
93183	231
3766	0
3765	2
93185	457
477	1617
480	4
844	8
729867	4
8682	7744
50717	2493
5824	6675
4807	12
1314	4190
474338	27
23385	1758
57216	49
114836	10
8832	42
6504	8
962	41
57823	11
4063	5
51744	8
55600	2
101928372	0
142683	0
50848	1729
100131187	467
7391	783
257106	120
81607	24
126823	20
5202	891
4817	682
9191	879
51506	1362
27005	264
5498	166
8703	398
9507	398
4720	2393
2207	173
336	0
84134	448
100847090	0
9970	11
654790	2
4359	146
6391	1672
257177	126
100189373	0
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	63
100189380	0
3310	5
100189018	0
100189011	0
100189126	0
2214	61
9103	9
3311	20
100189003	0
2215	76
2213	65
641311	4
84824	4
127943	17
11266	198
102724329	2
22926	1225
25903	252
9722	64
100616386	0
693141	0
284680	1
400793	341
117157	8
127933	3164
6675	2038
4921	13397
51478	98
339512	2
5999	31
8490	11046
101928404	0
83540	3
100422212	0
5087	2460
100505795	0
4009	18
6258	89
400794	0
440699	0
4259	5337
223	6781
440700	0
54499	1852
100147773	4
7371	280
100500832	0
149297	66
100126349	0
116123	0
57645	683
117143	177
387597	4
84944	0
10223	1
92235	5
101928484	0
5451	315
919	28
8804	3319
92241	411
100189211	2
100189019	0
9019	2643
55811	4
25874	3154
55827	2015
100313835	0
23432	261
261726	802
375035	59
84832	63
9095	23
693142	0
100505918	0
101928565	0
6846	0
6375	0
1805	5341
79100	0
101978719	0
101928596	2
481	107
29922	145
8548	514
57821	1
10560	271
2153	11
6403	243
6402	145
6401	20
92342	113
55732	76
57147	211
22920	637
149281	0
100423010	0
100422839	0
284688	5
101928650	4
92344	96
5396	1539
80133	0
2328	62
100302178	0
100847009	0
388714	3
2327	3317
2326	137
2329	109
7151	6
23215	2651
4653	349
8674	508
51603	580
26052	102
100874284	0
100628315	203
406996	0
100422882	0
406977	0
102724541	4
92346	2
5279	294
51430	787
356	4
8995	1
7292	34
100506023	10
101928673	15
9588	13440
284525	3
730159	0
339416	3
27252	762
91687	86
55157	509
100506046	24
60674	1167
26769	3
26802	9
26774	7
26770	1
692198	0
26806	2
692197	0
692196	6
692195	0
619498	1
84614	59
462	1
149041	732
102724601	1
9910	402
9293	0
101928696	1
27101	1421
63931	796
63923	501
9674	5839
7143	3
101928727	0
101928751	0
64326	738
677679	0
60676	67
460	3
574441	0
57795	4
102724661	6
101928778	0
89866	113
730102	428
100302401	40
9462	529
400797	1
84066	0
105373472	0
400798	2
100616328	0
55103	112
9068	717
9917	2125
64222	489
27	713
6646	490
126859	0
7827	0
163589	19
148753	0
163590	1170
26092	2015
9857	1326
5768	901
200058	80
89884	5
100527964	25
84320	410
100423032	0
148756	0
9213	480
57710	67
10228	990
3140	299
51278	262
101928973	0
100287948	0
777	0
127665	1
400799	0
2752	42129
127670	0
388719	0
353299	0
6041	315
6004	37
284648	2
85397	0
80896	64
1660	2984
81626	2
3915	10978
3918	114
23057	1361
284649	4
9887	1387
4688	112
10092	2020
23179	974
403314	0
23127	6
116461	610
102724846	0
81563	1168
80267	1138
116496	809
101929069	0
6045	368
81627	465
54823	113
10625	844
100288079	0
101929093	0
83872	883
10216	133
7175	2718
54953	703
10896	2
102724919	1
5132	0
5743	6
103752588	1
5321	634
104169671	2
101929766	0
339479	1
101929120	0
440704	0
64407	30
431704	0
5996	5
6003	7
100616345	482
5997	327
102724954	0
51377	707
6738	713
51022	347
79577	1308
100302163	0
8707	4
101929184	0
343450	29
100616363	0
3075	2332
10878	7
3078	0
10877	0
3080	0
81494	0
2165	0
259266	4
360023	391
23418	12
163486	226
388722	14
56956	0
140609	3939
127124	0
5788	206
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	159
554279	1
23528	312
9928	1
83479	272
101929224	0
23271	1403
2848	0
55765	0
23046	30
779	0
647219	0
252839	617
91156	12
5317	748
7139	1
3898	13
7135	1
23612	1395
1465	3241
376693	6
89796	2819
100873949	1
100847050	0
100302158	0
55705	1385
102466724	0
149345	89
25802	1699
10440	1076
6051	702
102465443	0
1999	40
9283	1
127829	859
5778	9
148713	1
59352	11
29089	14
4660	1208
127833	10
10765	600
100506696	23
641515	0
148709	0
5877	232
59349	747
51094	1710
51706	1040
100506747	0
92703	516
8497	2
4656	0
134	1317
4608	3
1116	117
1118	10
100506775	3
730227	0
7832	1150
2331	13934
5549	4957
26254	0
493	13401
677843	2
84719	13
54900	11
9877	2480
100381270	337
6635	473
284573	1
9580	813
55224	58
101929441	0
5972	5
3814	1
127845	1
22874	106
127841	0
84919	1169
5287	1355
100189122	1
100189425	0
4194	443
10446	72
23114	208
6900	6
388730	46
5929	574
25778	496
9911	42
81788	48
55220	0
284576	0
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	30
284578	40
148808	228
2005	1025
85414	13
64710	6693
8934	635
254428	939
148811	26
284581	35
115019	1
103021296	1
103021295	0
338382	157
1510	0
440712	18
553	0
729533	2
23380	448
9641	38
102466202	0
83593	64
1939	1112
8444	193
9261	2021
3586	2
29949	0
50604	0
11009	0
9214	48
5284	417
83953	0
79098	24
5208	147
55432	211
725	1
722	4
1604	925
1380	1
1378	13
1379	0
4179	5132
407026	13
407025	2
148696	9
947	5599
105372883	28
5362	928
642587	8
406988	0
57172	0
3914	1062
100422894	0
50486	20796
3290	515
80342	24
148304	35
3664	78
27042	359
255928	1
574036	77
56256	87
105373474	1
55733	48
3756	18
55758	838
7188	141
84791	163
343035	0
7779	156
4751	0
9926	2604
102723727	0
25896	395
51514	12
100131205	11
100422947	0
101929541	3
5525	6801
692157	1
55248	54
29937	1040
101929565	1
467	133
149647	0
55509	15
25936	563
128387	408
149643	1
642946	16
28982	129
79805	10
90806	458
26750	489
100505832	1
100861504	0
5629	43
105372911	0
56950	434
5784	2109
1063	23
3776	11
101929612	2
51133	1286
7399	2
102723833	0
2104	21
55105	182
128153	3
103752555	0
100885798	0
101929631	0
51018	504
728463	1
7042	37
103611157	0
643723	22
127018	594
102723886	18
55532	0
2058	2982
10380	420
55699	3891
406997	0
406969	0
25782	995
100302234	0
677818	0
6791	3
4139	618
79762	2531
54996	958
64757	6817
101929730	6
100873924	1
105373280	1
3142	92
400804	1
11221	233
101929771	0
100189378	0
79802	18
9015	77
100506161	58
375056	2550
64853	674
148362	691
400823	0
84976	177
7100	47
55061	4
164127	0
388743	5
824	6742
7159	424
105369195	18
441124	9
23219	942
8560	2028
101927143	0
101927164	1
4931	225
100313769	0
29097	632
80232	2197
100616468	0
149111	52
127602	18
3930	1672
55740	2204
6726	2182
2052	12334
9725	1095
10637	0
29920	801
102466270	0
7044	49
163859	482
3020	509
64746	894
83881	0
286826	69
142	1998
375057	66
3707	1944
100506443	3
5664	496
56997	5573
105379282	15
8476	2470
339500	106
100130093	3
65094	138
116841	259
105373289	1
339501	0
7483	37
100847072	0
101060022	2
89780	0
100506571	0
375	5673
100500810	0
79169	129
128308	279
2987	1483
57165	43
574432	1
200205	230
574407	1
84033	106
101927401	9
81559	157
102465444	0
51127	0
8290	0
92815	3
128312	0
100616308	0
149603	1529
100129094	2
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	807
574029	1
100169768	0
105373132	2
