Geneid	SRR13615481
100302276	0
126917	468
23352	2449
23065	891
51154	426
246181	3
22977	50
100506730	60
8574	690
54896	121
832	2952
100532736	0
440574	872
644068	7
4681	1
3362	0
255104	330
54546	44
23252	186
30814	0
5320	102
5322	35
26279	11
64600	0
391013	0
127733	150
101928017	8
127731	3
339505	0
55450	969
79594	442
163933	11
978	38
65018	481
102464833	0
100861548	102
1650	2177
57576	48
400745	0
50809	2817
8672	1305
100302155	0
1889	4054
100506801	2
84224	174
249	553
5909	103
84196	773
401944	50
3339	4825
23436	0
10136	0
101928043	2
29092	235
998	3255
54361	52
100616433	0
9923	460
2046	0
102466615	0
712	1127
714	733
713	978
2048	82
100616391	0
100422914	0
646262	0
729059	0
23028	961
100422866	0
100616177	0
7798	947
3352	1
100996511	28
10236	2084
80818	902
148898	67
6920	237
55616	522
1870	5
101928163	0
3399	544
259283	0
6135	15988
6924	672
100506963	12
57095	718
11313	290
2582	115
3155	569
2517	632
1269	2
100616492	0
55629	1080
10772	992
127294	49
58985	8
163702	69
284632	0
57822	12
90529	106
57185	594
100750325	1
11123	157
100506985	69
400746	89
10250	759
25932	5853
864	77
102465437	0
100616365	0
25949	1024
57035	320
6007	1
23585	713
6006	4
55219	454
26119	387
57134	372
57190	2562
56181	670
646471	24
79000	12
164091	180
3925	605
100500808	0
5051	343
2134	14
7780	4
105376910	0
84676	2
149420	250
79927	97
105376887	0
51042	114
10256	102
378807	0
101928303	4
64793	105
83442	1258
91544	119
1043	99
55057	0
257101	9
79727	0
79947	1500
101928324	3
3151	684
6195	353
100302190	0
101928728	19
8289	1035
55650	314
84243	332
2810	172
54707	137
63906	169
10726	1028
8431	0
126695	101
388610	206
115572	93
6548	592
23038	1033
84065	475
644961	15
100887744	0
84958	61
9064	486
8547	86
388611	28
2827	2
10163	3089
27245	273
2268	132
2537	479
199870	258
23673	1470
5511	679
677774	0
9473	109
6118	602
27293	61
55113	120
2140	350
5724	201
22826	1435
93974	524
83667	202
54797	194
65979	572
1104	271
8420	98
6080	3
26768	2
54952	299
85028	57
692212	2
677838	12
677825	3
692073	3
115273	20
6883	307
26824	1
10691	155
105376911	1
51441	856
4985	0
2035	763
399474	171
6429	1003
51102	494
10076	385
101928460	0
101929406	0
4146	3
100129196	13
7805	1349
100616164	0
400748	0
9672	2188
9698	1730
692234	0
692235	1
692200	0
79570	17
9410	498
51538	555
2170	57
347735	614
149086	1
284551	0
64129	1937
3061	3
553115	1059
1307	988
576	60
100423028	0
90853	9
8073	4129
10657	2044
55116	150
100847018	0
23633	1045
200081	1121
79140	33
56063	73
55721	48
149069	1
8668	2298
339483	89
84734	31
3932	27
3065	951
65108	1758
100128071	1
81629	21
55108	1186
728116	0
653121	260
339487	204
5928	1250
81493	79
57648	1081
8565	796
64766	325
252995	86
3208	1
113452	135
127544	267
204	1568
113451	56
55223	84
149076	437
127550	1
1912	1313
100500853	0
101929464	1
7579	119
114784	6
127540	0
402779	0
84970	0
693137	0
2709	9
127534	1
2707	5
2701	518
113444	525
58512	3
653160	21
100506144	378
9204	262
79830	201
6421	1915
9202	1024
79932	1022
23154	169
339488	12
5690	1192
127703	334
63967	9
192670	494
26523	526
192669	293
27285	5
54936	297
1296	530
27095	915
55700	1838
9967	2057
79729	39
55194	77
83931	884
84967	306
127700	202
64960	841
1441	134
2899	488
100422898	0
728431	75
80149	80
102465438	0
64769	932
100847010	1
79753	314
7802	237
29889	645
284654	26
54955	293
55143	29
284656	17
149175	86
79693	128
127687	312
4520	370
3633	316
10946	1041
2275	224
51118	341
5453	10
100500801	0
339442	0
64121	1084
100527950	0
26292	17
81025	0
54933	40
79647	825
4725	1699
23499	5626
643314	474
105378950	0
353500	12
728448	29
8761	1300
101929516	0
677834	0
26508	213
84618	5
51440	1
10450	568
656	34
64064	1
105378951	0
101929536	0
54802	167
4610	88
84879	45
10487	4369
5538	2249
6018	363
127391	0
10269	1173
1298	77
64744	488
65243	18
339559	54
64789	124
127396	64
9783	157
100130557	9
4802	503
407034	0
407031	0
9132	35
163732	165
1503	154
100507178	3
200172	1
22955	736
100132074	6
1907	8
59269	290
2981	0
2980	0
22887	1008
284716	33
84217	46
79717	887
728621	32
10465	282
4904	4399
149461	36
64175	350
79078	114
100129924	0
374969	286
114625	393
51058	138
339539	5
6513	332
440584	7
105378684	0
440585	3
10969	554
102465439	1
149465	3
128218	98
149466	76
7075	1321
4352	18
991	19
64834	1196
102466723	0
112950	400
23334	591
102465440	0
81888	2
5792	5999
9682	722
100132774	1
6487	257
101929592	0
102464830	0
9048	1
9670	412
1802	209
533	681
8704	585
149473	43
6536	90
128209	0
105378952	0
55929	299
79033	525
100874278	9
55182	830
100847089	0
79639	84
339541	1
26828	0
26830	0
11004	19
6202	13793
26811	2
94161	0
94162	1
94163	3
266675	3
1263	97
343521	2
149478	14
8643	34
8891	565
79654	950
7389	1128
57643	67
400752	10
84842	4
4595	111
114034	152
10420	82
126661	58
25974	119
5052	3772
10327	1083
4678	871
149483	12
60313	1577
728963	3
51249	306
3652	222
23139	468
8503	1362
101929626	1
10103	97
55624	871
541468	20
8438	9
10489	910
7388	1502
387338	290
2166	143
729041	3
101929651	0
127343	0
100507423	2
148930	0
8569	342
148932	456
64756	859
374973	0
100130197	2
9813	4036
1580	374
163720	107
1579	8
260293	1112
199974	591
284541	1
100874253	3
10158	192
6886	187
6491	46
51727	3750
102724077	4
2301	0
84793	27
2306	7
388630	239
391037	2
200010	18
54558	279
84871	6
79656	78
101929721	0
100874313	0
1996	2
63950	0
11124	699
1031	1154
100616189	0
102466656	1
284546	0
26994	3143
22996	532
102724097	5
2060	1485
114883	1404
4898	1965
100313892	0
5865	48
51060	924
112970	0
104355143	0
91408	745
9372	711
200014	411
4998	15
84950	516
23318	401
105378722	0
2882	109
348378	1
65260	162
79699	962
440590	16
55268	644
6342	3148
100616156	0
100616458	0
100616145	0
127435	2152
6512	42
1376	354
54987	728
4116	275
100507564	2
7804	51
163742	0
63948	0
148979	5
105369175	0
55706	409
54432	539
1733	9
51668	162
115353	254
388633	3
9528	5209
127428	254
100616315	0
200008	0
606495	70
51253	643
23648	474
619518	4
26027	11
338094	8
374977	3
100527960	0
7268	14
25973	91
55001	72
163747	2
1718	4456
100126514	0
199964	13
7809	0
255738	3
23358	1554
100507634	13
100616272	0
8613	4057
5563	139
199920	17
731	0
732	0
1600	5
101926890	0
115209	226
4070	3714
114803	466
3725	813
100131060	1
101926925	4
729467	9
55277	134
100616409	0
101926944	1
51361	201
1573	113
127795	0
101926964	0
100996570	6
4774	2369
645030	0
414927	0
83941	398
10207	661
100422902	0
100422946	0
54596	23
163782	1021
7398	666
85440	867
27329	0
84938	208
199899	0
100996301	0
27022	3
102464823	0
29929	193
23421	211
84455	87
79469	4
5236	1909
4919	202
101927034	0
148581	0
57685	745
100616338	0
55225	225
3716	4763
101927084	3
105378775	2
100500854	0
406893	0
205	1305
9829	33
54741	3585
3953	2042
5142	728
101927139	0
84251	54
100422871	0
200132	27
10022	0
79819	89
57708	930
23169	266
400757	0
149233	1
3595	31
26135	3155
1647	204
55970	3487
100289178	22
9077	65
79971	1526
100302279	0
6121	1
55635	9
101927220	0
57554	3
5301	0
55631	287
9295	1439
81573	443
11147	73
1491	50
101927244	1
5733	1528
100132618	13
9406	948
406962	7
100852410	4
257194	980
100852409	0
101927295	0
127255	46
100526835	0
8790	330
51086	0
105378804	0
105378803	0
127254	10
101927320	0
1429	619
127253	419
431707	0
204962	53
34	1637
1744	21
5876	569
692085	0
26805	0
26804	0
4438	0
127247	0
101927342	0
256435	496
81849	74
102466995	0
10026	908
26289	616
26009	815
23032	1580
374986	639
374987	2
91624	563
8880	635
11080	815
54810	280
149047	0
5737	164
10964	422
10561	249
64123	2375
101927412	0
23266	1191
101927434	0
101927498	0
101927587	2
101927560	3
79739	109
5567	756
148418	27
391051	1
58511	3
80135	409
2787	876
100505741	13
1486	401
103695366	1
439927	4
117178	146
23566	7
255231	9
55283	53
126820	5
100616481	0
84144	108
148423	256
8915	283
646626	6
23576	762
3491	447
54680	519
255631	12
57489	301
102465842	0
9635	281
1179	2
22802	35
9629	0
105378828	42
51100	4282
9403	2833
9653	643
339524	792
101927844	0
105378832	0
8543	1069
100505768	1
101927891	5
5586	1081
2959	385
56267	378
494115	417
2635	661
2633	500
2634	2389
388646	5
115361	1830
115362	78
729930	0
163351	6
400759	33
23507	408
84230	807
400761	11
55144	485
105378846	0
492303	10
284695	295
343472	0
84146	712
164045	11
8317	32
7049	3933
676	3
253152	12
646817	31
284697	12
23285	110
388649	0
11146	86
79871	153
2672	13
7813	456
6125	14004
388650	639
6083	0
26782	3
22823	259
50999	1624
343099	59
100131564	114
1810	587
54874	1116
100126520	0
8412	444
100129046	5
100126348	0
100189133	0
30836	699
2730	612
24	25
9411	2861
5825	941
2152	772
101928079	15
100616321	0
126969	132
1266	4332
105378862	11
729970	99
199857	226
101928098	0
148534	324
100527978	5
101928118	4
25950	84
440594	1
100996635	58
102723661	1
101928241	0
58155	210
1806	1093
100873932	1
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	294
163404	0
100129620	0
9890	133
101928270	3
54873	3543
391059	95
178	867
23443	605
64645	805
163786	70
54482	178
127495	4
1629	656
100506007	8
8634	352
693138	1
8556	133
54112	76
100128787	0
7412	605
2135	305
148867	447
51611	354
102606465	51
101928334	44
101928370	41
1901	1988
104355286	0
118427	0
94236	0
1301	43
101928436	9
55599	178
280	116
648740	4
279	1
276	1
277	1
278	0
100129138	0
101928476	0
55170	226
22854	5
10451	1036
102465839	0
100873946	0
29957	693
148545	1
653149	3
284611	701
113802	174
55119	500
163479	0
6814	759
254268	5
642864	0
29899	62
23155	701
22911	269
6884	195
56900	1046
677766	1
127003	0
57535	2402
6301	1938
1952	418
84722	27
343263	0
6272	2980
5686	882
284612	61
127002	37
284613	286
57463	284
83873	1
2773	1373
406974	1
2780	2
271	262
2948	306
2946	254
2944	4
2949	450
2947	1283
79574	3
1435	1098
10768	2907
85369	419
257	44
104355139	7
164153	11
388662	8
100873974	7
3749	144
440600	1
64783	132
9122	235
10542	821
101410535	10
84432	10
643160	1
440602	1
3744	0
3737	280
3738	47
963	231
55791	235
128338	865
10390	528
79961	294
1117	278
149620	2
27159	1
128344	73
441897	0
5016	22
79084	427
515	1954
128346	85
57413	6
140	29
100129269	5
5906	1524
55924	357
100506343	4
101928718	1
11218	244
3752	51
100874295	0
100873995	0
643355	10
55917	577
100422976	1
7482	47
54879	371
829	1688
4343	424
389	3094
333926	51
284467	4
100996702	1
6566	563
246182	0
100506392	5
100996251	17
9860	150
643441	0
260425	365
10745	150
54665	483
100287722	5
26191	39
440603	2
10717	161
64858	166
101928846	1
204851	1826
56944	1827
148281	8
51592	744
10286	495
163259	44
270	12
4893	760
7812	17372
80143	720
6847	17
7252	0
10100	178
4803	18
81839	344
845	381
4808	0
101928995	0
101928977	0
55356	34
126868	1
476	7197
84852	49
101929023	3
965	210
100616384	0
3321	449
100302117	0
388667	0
914	58
5738	1200
9398	18
101929099	1
8458	163
100126331	0
80263	69
79679	1323
104355292	0
10905	2034
100996263	0
54855	159
54834	223
10885	569
200162	21
6913	532
10352	240
104472716	6
101929147	81
51179	3
100874270	0
3284	1
3283	1
128102	4
644242	5
90874	199
26227	820
3158	862
83998	0
343505	0
11085	0
4853	3771
9554	731
105378954	0
728841	35
767846	3
100996724	122
101929796	23
101060684	102
100189005	0
101954277	0
653505	1
728855	64
101954264	0
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	0
100996318	2
337875	1
653820	1
653464	71
100873165	0
647121	6
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	1
100996713	0
554282	0
100996712	8
101060524	0
730262	0
101954267	0
100189323	0
284565	94
100189127	0
728945	0
105371215	0
1818	0
645166	56
647135	53
728833	1
101929805	1
102724235	13
103091866	10
645142	0
101954266	1
7214	0
100288142	32
100126510	0
101060254	3
101929780	13
653519	57
5174	70
11126	25
27246	401
10623	376
200035	35
10401	472
102466191	1
148741	130
8515	112
8799	445
114814	21
9939	1001
128077	788
84265	610
284615	12
10628	33725
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	5
100132406	28
388677	19
170688	2
105371242	0
102724558	1
100288805	8
105373468	1
149013	158
728989	2
100189334	0
101447996	0
644861	12
5565	527
171423	541
2330	260
9557	488
100289211	6
607	292
51205	98
2702	645
2703	0
51463	33
100034743	2
100189140	0
26864	0
100189193	0
200030	74
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	1
101954273	1
102466225	0
26860	0
100132057	6
101954272	0
388685	63
644591	1
25832	86
100996763	38
440672	6
9659	667
400818	75
653513	54
100996761	0
101060226	66
653598	0
57234	38
644634	0
100189228	0
102723955	0
100189059	0
440689	4
2209	7
101927767	1
653604	0
8370	0
105371405	2
126961	0
8337	0
337873	2
723790	0
333932	0
554313	1
8349	164
8338	0
317772	0
51027	104
9900	74
10262	563
10903	180
56957	731
105373477	0
11311	719
51177	293
81611	713
23632	5
51107	1978
79630	185
148523	29
54460	825
9129	486
23248	842
80222	271
102465529	1
1893	605
100874054	0
54507	337
105371437	5
100422997	0
574406	3
4170	2976
2029	2201
55204	635
84072	0
1520	992
1513	3624
405	1255
9869	506
29956	1945
8416	166
55793	363
58497	378
149428	172
54964	43
56882	1016
10962	39
126626	119
10500	143
100534012	0
79626	41
388695	118
79005	41
29765	6
6944	446
8394	571
5710	1523
57592	285
5298	1076
5993	501
8991	2541
5692	2053
23126	992
57530	215
7286	219
693139	0
81609	442
11189	1
284485	4
65005	493
51686	38
11022	138
339398	5
6097	240
100191040	3
100132111	32
284486	29
117145	373
6281	3473
441908	0
6282	3960
100131107	0
126637	0
7062	3
126638	0
388697	7
2312	7
339400	12
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	1
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	1
6704	0
6705	3
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	1
114771	0
57115	0
6280	377
6283	2
6279	123
338324	0
645922	0
6278	10
6277	8341
6276	1
6275	3359
101928034	7
6274	5
6273	27
140576	1522
57402	277
6284	1483
6271	1622
26097	680
23557	523
3608	2008
100189015	0
4881	1994
102466879	0
65123	941
11000	418
343052	0
105371448	0
57459	650
9909	438
200186	407
27173	1603
102465441	0
148327	426
10899	999
5872	1068
6232	2360
91181	1
100847024	0
7170	2313
100126346	0
388701	0
25912	2754
9898	1645
10456	873
89872	0
57198	776
3570	348
126669	945
126668	51
55585	1096
100874097	0
1141	28
103	3661
3782	103
10654	580
57326	2667
90780	525
101928120	2
6464	1725
1163	207
100423020	1
80308	341
55891	0
51043	464
127579	11
149095	4
100505666	31
8751	1917
1945	112
1944	67
1942	995
55974	368
54344	107
200185	819
80128	13
4582	854
693235	0
7059	625
4580	129
2630	19
2629	332
10712	221
10067	616
1196	323
57657	21
5313	0
2224	1119
284618	4
23623	250
55870	2005
693140	0
645682	1
645676	10
55154	198
55249	572
7818	1262
100129405	9
54856	432
23208	401
6016	432
22889	353
677823	0
677771	0
339403	0
9181	1008
102465442	0
105371729	0
6746	2891
56893	384
28956	388
57111	355
92312	64
4000	4043
64218	191
9673	437
11243	209
100527963	0
632	0
79957	7
23381	1064
84283	77
112770	461
391104	1
7203	2386
128229	3
57127	0
10485	8
407046	0
4209	841
128239	7
164118	1
128240	713
54865	423
101928177	1
60484	2
63827	5
10763	2618
1382	1524
81875	384
51093	242
79590	825
3068	2536
5546	522
9047	14
4914	2
3645	10
375033	813
149499	0
9826	762
768220	1
440695	1
2117	892
360155	0
83416	13
83417	0
115352	10
79368	1
115350	0
922	0
55243	1632
646268	1
912	20
909	0
911	37
910	1
913	7
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	24
81448	0
391114	0
128371	0
128372	0
81442	0
4332	84
149628	20
3428	1724
9447	7
100189166	0
57863	290
100131825	31
2532	1647
2205	71
441911	0
26476	0
127385	0
325	0
1401	2
54935	338
343413	15
56833	23
284677	27
391123	2
25790	11
100422852	0
8407	5543
57549	81
89886	2
100505633	53
93183	278
3766	1
3765	4
93185	402
477	1090
480	10
844	4
729867	6
8682	5969
50717	1787
5824	2694
4807	1
1314	3439
474338	17
23385	1936
57216	235
114836	16
8832	102
6504	11
962	70
57823	82
4063	20
51744	23
55600	2
101928372	0
142683	0
50848	1951
100131187	499
7391	616
257106	154
81607	334
126823	24
5202	360
4817	358
9191	514
51506	1418
27005	279
5498	168
8703	350
9507	89
4720	1323
2207	325
336	0
84134	269
100847090	0
9970	5
654790	24
4359	120
6391	972
257177	106
100189373	0
100189407	2
100189402	3
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	110
100189380	0
3310	2
100189018	0
100189011	0
100189126	0
2214	170
9103	25
3311	48
100189003	0
2215	10
2213	109
641311	1
84824	5
127943	15
11266	178
102724329	2
22926	1142
25903	602
9722	55
100616386	0
693141	0
284680	6
400793	326
117157	20
127933	2403
6675	1198
4921	10696
51478	73
339512	1
5999	63
8490	12942
101928404	0
83540	6
100422212	0
5087	2399
100505795	0
4009	14
6258	35
400794	0
440699	0
4259	2655
223	3854
440700	0
54499	1471
100147773	3
7371	463
100500832	0
149297	25
100126349	0
116123	0
57645	684
117143	156
387597	1
84944	0
10223	5
92235	4
101928484	0
5451	399
919	77
8804	2444
92241	414
100189211	0
100189019	0
9019	3212
55811	4
25874	904
55827	1348
100313835	0
23432	241
261726	605
375035	76
84832	113
9095	46
693142	0
100505918	0
101928565	0
6846	7
6375	10
1805	5414
79100	0
101978719	2
101928596	2
481	1239
29922	149
8548	401
57821	4
10560	231
2153	24
6403	450
6402	63
6401	17
92342	118
55732	100
57147	224
22920	613
149281	0
100423010	0
100422839	0
284688	1
101928650	1
92344	163
5396	2290
80133	0
2328	268
100302178	0
100847009	0
388714	5
2327	4748
2326	272
2329	117
7151	4
23215	2300
4653	298
8674	465
51603	525
26052	110
100874284	0
100628315	117
406996	0
100422882	0
406977	0
102724541	3
92346	0
5279	371
51430	657
356	8
8995	2
7292	30
100506023	7
101928673	3
9588	4634
284525	1
730159	0
339416	12
27252	547
91687	56
55157	346
100506046	16
60674	2237
26769	6
26802	7
26774	7
26770	5
692198	2
26806	3
692197	1
692196	3
692195	0
619498	6
84614	43
462	2
149041	545
102724601	1
9910	585
9293	0
101928696	0
27101	718
63931	640
63923	635
9674	1325
7143	1
101928727	0
101928751	0
64326	524
677679	0
60676	178
460	55
574441	0
57795	7
102724661	1
101928778	0
89866	171
730102	586
100302401	25
9462	838
400797	4
84066	0
105373472	2
400798	6
100616328	0
55103	386
9068	895
9917	1738
64222	494
27	450
6646	479
126859	3
7827	0
163589	38
148753	5
163590	843
26092	1618
9857	901
5768	1442
200058	295
89884	4
100527964	17
84320	299
100423032	0
148756	3
9213	623
57710	43
10228	685
3140	574
51278	300
101928973	0
100287948	0
777	3
127665	12
400799	1
2752	10455
127670	2
388719	0
353299	0
6041	352
6004	88
284648	7
85397	0
80896	118
1660	2295
81626	0
3915	10658
3918	1718
23057	318
284649	3
9887	1031
4688	143
10092	1847
23179	954
403314	1
23127	76
116461	386
102724846	0
81563	1937
80267	1007
116496	2131
101929069	0
6045	292
81627	392
54823	141
10625	1782
100288079	0
101929093	0
83872	1016
10216	900
7175	2260
54953	540
10896	3
102724919	0
5132	2
5743	26
103752588	1
5321	527
104169671	0
101929766	0
339479	17
101929120	0
440704	0
64407	19
431704	0
5996	12
6003	5
100616345	568
5997	503
102724954	0
51377	504
6738	467
51022	102
79577	893
100302163	0
8707	12
101929184	0
343450	53
100616363	0
3075	4535
10878	4
3078	0
10877	0
3080	0
81494	0
2165	0
259266	8
360023	490
23418	4
163486	207
388722	8
56956	0
140609	4436
127124	0
5788	356
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	130
554279	9
23528	318
9928	3
83479	193
101929224	1
23271	1084
2848	0
55765	13
23046	77
779	1
647219	0
252839	951
91156	18
5317	769
7139	7
3898	257
7135	21
23612	578
1465	9245
376693	18
89796	1422
100873949	1
100847050	0
100302158	0
55705	1105
102466724	0
149345	130
25802	2631
10440	583
6051	903
102465443	0
1999	916
9283	2
127829	523
5778	28
148713	4
59352	121
29089	25
4660	2480
127833	13
10765	890
100506696	14
641515	0
148709	6
5877	147
59349	583
51094	1336
51706	925
100506747	0
92703	415
8497	3
4656	1
134	187
4608	1
1116	2231
1118	188
100506775	5
730227	1
7832	1432
2331	6854
5549	2312
26254	1
493	8203
677843	0
84719	8
54900	15
9877	2067
100381270	310
6635	538
284573	0
9580	650
55224	379
101929441	1
5972	0
3814	0
127845	20
22874	763
127841	0
84919	743
5287	1015
100189122	0
100189425	0
4194	382
10446	107
23114	586
6900	12
388730	28
5929	360
25778	584
9911	16
81788	29
55220	21
284576	0
93273	10
101669762	8
105371697	0
442891	0
100189098	0
5129	87
284578	25
148808	121
2005	1003
85414	54
64710	5784
8934	543
254428	534
148811	17
284581	0
115019	0
103021296	0
103021295	2
338382	187
1510	0
440712	6
553	0
729533	2
23380	363
9641	58
102466202	0
83593	212
1939	921
8444	135
9261	1348
3586	3
29949	0
50604	1
11009	1
9214	54
5284	1018
83953	0
79098	277
5208	165
55432	185
725	26
722	331
1604	2025
1380	12
1378	39
1379	0
4179	4366
407026	7
407025	0
148696	6
947	5318
105372883	45
5362	507
642587	598
406988	11
57172	1
3914	1496
100422894	0
50486	2931
3290	537
80342	49
148304	45
3664	1003
27042	348
255928	2
574036	66
56256	213
105373474	0
55733	180
3756	4
55758	582
7188	232
84791	62
343035	0
7779	157
4751	11
9926	2342
102723727	0
25896	243
51514	24
100131205	11
100422947	0
101929541	1
5525	2224
692157	0
55248	63
29937	971
101929565	2
467	79
149647	0
55509	16
25936	437
128387	248
149643	2
642946	26
28982	120
79805	49
90806	383
26750	322
100505832	3
100861504	0
5629	143
105372911	0
56950	496
5784	1743
1063	69
3776	233
101929612	1
51133	1506
7399	3
102723833	0
2104	50
55105	221
128153	15
103752555	0
100885798	0
101929631	0
51018	293
728463	0
7042	89
103611157	0
643723	12
127018	339
102723886	26
55532	0
2058	1944
10380	370
55699	2459
406997	0
406969	0
25782	931
100302234	0
677818	0
6791	3
4139	454
79762	1700
54996	465
64757	2121
101929730	29
100873924	17
105373280	2
3142	111
400804	11
11221	130
101929771	3
100189378	0
79802	17
9015	55
100506161	28
375056	1677
64853	418
148362	787
400823	4
84976	237
7100	168
55061	100
164127	0
388743	91
824	4558
7159	423
105369195	21
441124	4
23219	637
8560	1457
101927143	0
101927164	2
4931	212
100313769	0
29097	451
80232	1804
100616468	0
149111	47
127602	40
3930	931
55740	2366
6726	1890
2052	5635
9725	621
10637	5
29920	558
102466270	0
7044	20
163859	364
3020	570
64746	754
83881	0
286826	79
142	1487
375057	114
3707	1020
100506443	0
5664	350
56997	1823
105379282	18
8476	1995
339500	153
100130093	17
65094	100
116841	235
105373289	6
339501	0
7483	58
100847072	0
101060022	0
89780	0
100506571	0
375	4142
100500810	0
79169	141
128308	166
2987	1242
57165	60
574432	4
200205	145
574407	17
84033	242
101927401	4
81559	143
102465444	0
51127	15
8290	0
92815	11
128312	1
100616308	0
149603	1106
100129094	1
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	386
574029	2
100169768	0
105373132	0
5867	587
10638	0
126731	134
58	0
55746	799
101927478	0
23456	328
27097	393
9816	172
101927532	4
2590	1079
79605	13
