Geneid	SRR13615524
6390	806
11240	3185
29943	1
51702	0
100616188	0
23569	2
353238	0
55920	1660
55160	665
81569	1
101927876	0
84966	81
127707	168
5081	0
80834	0
8659	393
100616120	0
100302276	0
126917	890
23352	2541
23065	1101
51154	635
246181	13
22977	63
100506730	98
8574	636
54896	178
832	2176
100532736	0
440574	749
644068	42
4681	5
3362	1
255104	735
54546	100
23252	366
30814	0
5320	50
5322	96
26279	22
64600	0
391013	1
127733	116
101928017	18
127731	0
339505	3
55450	678
79594	565
163933	7
978	3
65018	295
102464833	0
100861548	163
1650	3399
57576	25
400745	2
50809	2881
8672	711
100302155	0
1889	3487
100506801	9
84224	203
249	388
5909	388
84196	898
401944	47
3339	2186
23436	0
10136	0
101928043	5
29092	351
998	2948
54361	56
100616433	0
9923	675
2046	0
102466615	0
712	1278
714	818
713	1023
2048	28
100616391	0
100422914	0
646262	0
729059	3
23028	1257
100422866	0
100616177	0
7798	679
3352	0
100996511	134
10236	2075
80818	722
148898	86
6920	688
55616	752
1870	10
101928163	0
3399	269
259283	1
6135	44999
6924	666
100506963	15
57095	864
11313	485
2582	219
3155	590
2517	1079
1269	1
100616492	0
55629	1332
10772	1429
127294	58
58985	39
163702	209
284632	1
57822	19
90529	146
57185	1220
100750325	1
11123	242
100506985	149
400746	127
10250	1401
25932	2674
864	412
102465437	0
100616365	0
25949	1369
57035	1656
6007	0
23585	951
6006	19
55219	745
26119	583
57134	320
57190	2306
56181	765
646471	86
79000	11
164091	370
3925	789
100500808	0
5051	301
2134	34
7780	9
105376910	0
84676	9
149420	403
79927	54
105376887	0
51042	187
10256	404
378807	0
101928303	7
64793	155
83442	951
91544	335
1043	263
55057	2
257101	91
79727	1
79947	494
101928324	8
3151	1327
6195	622
100302190	0
101928728	16
8289	1328
55650	431
84243	408
2810	474
54707	151
63906	202
10726	1179
8431	0
126695	245
388610	229
115572	230
6548	1047
23038	1388
84065	665
644961	31
100887744	0
84958	419
9064	515
8547	16
388611	151
2827	5
10163	3315
27245	773
2268	57
2537	472
199870	261
23673	1059
5511	861
677774	0
9473	126
6118	959
27293	212
55113	198
2140	443
5724	172
22826	1326
93974	988
83667	200
54797	264
65979	680
1104	389
8420	280
6080	14
26768	14
54952	329
85028	183
692212	7
677838	31
677825	8
692073	12
115273	15
6883	243
26824	7
10691	150
105376911	1
51441	1061
4985	0
2035	579
399474	138
6429	936
51102	342
10076	620
101928460	0
101929406	0
4146	1
100129196	34
7805	1537
100616164	0
400748	0
9672	2120
9698	1887
692234	0
692235	0
692200	0
79570	1
9410	583
51538	936
2170	118
347735	1690
149086	0
284551	0
64129	2139
3061	7
553115	925
1307	2030
576	56
100423028	0
90853	4
8073	2550
10657	2598
55116	275
100847018	0
23633	784
200081	1316
79140	73
56063	143
55721	87
149069	14
8668	3272
339483	180
84734	33
3932	130
3065	1246
65108	2213
100128071	6
81629	66
55108	1399
728116	4
653121	203
339487	251
5928	1706
81493	42
57648	2731
8565	692
64766	446
252995	48
3208	3
113452	269
127544	343
204	1711
113451	151
55223	83
149076	632
127550	3
1912	1591
100500853	0
101929464	2
7579	114
114784	3
127540	0
402779	0
84970	0
693137	0
2709	17
127534	2
2707	19
2701	136
113444	435
58512	2
653160	46
100506144	587
9204	392
79830	279
6421	2601
9202	1286
79932	1578
23154	229
339488	25
5690	1132
127703	212
63967	13
192670	665
26523	530
192669	276
27285	20
54936	395
1296	960
27095	1006
55700	852
9967	1699
79729	115
55194	100
83931	686
84967	305
127700	121
64960	672
1441	124
2899	74
100422898	0
728431	92
80149	221
102465438	0
64769	1059
100847010	1
79753	385
7802	238
29889	642
284654	70
54955	371
55143	40
284656	104
149175	230
79693	189
127687	252
4520	353
3633	464
10946	1151
2275	326
51118	377
5453	5
100500801	0
339442	0
64121	697
100527950	0
26292	16
81025	0
54933	36
79647	600
4725	1382
23499	3935
643314	134
105378950	0
353500	48
728448	127
8761	1808
101929516	2
677834	2
26508	55
84618	0
51440	1
10450	814
656	104
64064	4
105378951	2
101929536	7
54802	366
4610	115
84879	34
10487	3367
5538	3224
6018	542
127391	0
10269	1000
1298	333
64744	506
65243	25
339559	62
64789	135
127396	97
9783	409
100130557	37
4802	809
407034	0
407031	0
9132	110
163732	685
1503	156
100507178	15
200172	5
22955	888
100132074	21
1907	17
59269	488
2981	0
2980	0
22887	1185
284716	28
84217	58
79717	1097
728621	57
10465	489
4904	3226
149461	220
64175	434
79078	162
100129924	4
374969	397
114625	445
51058	222
339539	3
6513	676
440584	14
105378684	3
440585	24
10969	701
102465439	0
149465	20
128218	311
149466	230
7075	368
4352	23
991	28
64834	1139
102466723	0
112950	401
23334	853
102465440	0
81888	5
5792	10429
9682	812
100132774	10
6487	243
101929592	1
102464830	0
9048	2
9670	358
1802	306
533	1536
8704	431
149473	160
6536	100
128209	0
105378952	0
55929	436
79033	613
100874278	9
55182	990
100847089	0
79639	63
339541	29
26828	1
26830	0
11004	28
6202	48594
26811	2
94161	3
94162	9
94163	5
266675	13
1263	111
343521	1
149478	18
8643	188
8891	516
79654	846
7389	1252
57643	144
400752	29
84842	12
4595	182
114034	189
10420	211
126661	98
25974	115
5052	3519
10327	1378
4678	966
149483	41
60313	2014
728963	10
51249	388
3652	233
23139	760
8503	979
101929626	1
10103	270
55624	1286
541468	46
8438	17
10489	1090
7388	2585
387338	379
2166	262
729041	6
101929651	0
127343	4
100507423	5
148930	0
8569	404
148932	465
64756	593
374973	0
100130197	0
9813	2813
1580	180
163720	47
1579	0
260293	346
199974	136
284541	2
100874253	16
10158	835
6886	75
6491	66
51727	4090
102724077	6
2301	0
84793	38
2306	45
388630	303
391037	1
200010	24
54558	473
84871	14
79656	158
101929721	0
100874313	0
1996	7
63950	1
11124	756
1031	638
100616189	0
102466656	1
284546	0
26994	1891
22996	252
102724097	4
2060	1212
114883	2052
4898	1677
100313892	0
5865	68
51060	994
112970	0
104355143	0
91408	921
9372	604
200014	414
4998	17
84950	782
23318	610
105378722	0
2882	272
348378	5
65260	141
79699	665
440590	34
55268	1391
6342	2231
100616156	0
100616458	0
100616145	0
127435	626
6512	37
1376	284
54987	622
4116	344
100507564	5
7804	77
163742	0
63948	0
148979	6
105369175	0
55706	654
54432	541
1733	6
51668	313
115353	343
388633	9
9528	8636
127428	198
100616315	0
200008	1
606495	60
51253	679
23648	446
619518	12
26027	18
338094	3
374977	12
100527960	2
7268	26
25973	141
55001	222
163747	3
1718	4437
100126514	0
199964	35
7809	0
255738	2
23358	1370
100507634	6
100616272	0
8613	3976
5563	168
199920	62
731	0
732	0
1600	1
101926890	0
115209	393
4070	5186
114803	859
3725	670
100131060	4
101926925	5
729467	5
55277	347
100616409	0
101926944	14
51361	598
1573	144
127795	1
101926964	0
100996570	9
4774	1529
645030	0
414927	0
83941	531
10207	1528
100422902	0
100422946	0
54596	12
163782	352
7398	1045
85440	748
27329	2
84938	217
199899	0
100996301	5
27022	0
102464823	0
29929	348
23421	523
84455	227
79469	4
5236	1208
4919	163
101927034	1
148581	0
57685	1110
100616338	0
55225	532
3716	2988
101927084	8
105378775	20
100500854	10
406893	0
205	932
9829	45
54741	2996
3953	492
5142	1217
101927139	0
84251	87
100422871	0
200132	9
10022	0
79819	104
57708	1048
23169	360
400757	0
149233	0
3595	18
26135	3358
1647	134
55970	2612
100289178	24
9077	100
79971	1955
100302279	0
6121	8
55635	16
101927220	0
57554	18
5301	2
55631	354
9295	3070
81573	418
11147	90
1491	84
101927244	0
5733	228
100132618	28
9406	2042
406962	17
100852410	6
257194	382
100852409	0
101927295	0
127255	7
100526835	0
8790	371
51086	0
105378804	0
105378803	0
127254	7
101927320	0
1429	829
127253	632
431707	0
204962	136
34	1076
1744	27
5876	773
692085	0
26805	0
26804	2
4438	3
127247	0
101927342	0
256435	68
81849	180
102466995	1
10026	858
26289	1103
26009	1253
23032	1295
374986	567
374987	3
91624	304
8880	946
11080	372
54810	173
149047	1
5737	246
10964	286
10561	380
64123	661
101927412	3
23266	1517
101927434	0
101927498	0
101927587	2
101927560	1
79739	30
5567	699
148418	66
391051	2
58511	3
80135	482
2787	758
100505741	19
1486	431
103695366	0
439927	0
117178	196
23566	74
255231	15
55283	95
126820	7
100616481	0
84144	70
148423	389
8915	306
646626	6
23576	673
3491	398
54680	410
255631	27
57489	402
102465842	0
9635	1821
1179	0
22802	86
9629	0
105378828	22
51100	2226
9403	4395
9653	763
339524	189
101927844	0
105378832	0
8543	1552
100505768	0
101927891	4
5586	1214
2959	678
56267	645
494115	541
2635	580
2633	383
2634	2877
388646	15
115361	567
115362	81
729930	1
163351	11
400759	54
23507	416
84230	358
400761	8
55144	830
105378846	0
492303	24
284695	336
343472	0
84146	1011
164045	47
8317	45
7049	4290
676	9
253152	77
646817	32
284697	19
23285	107
388649	2
11146	224
79871	229
2672	29
7813	334
6125	45594
388650	236
6083	0
26782	1
22823	509
50999	1192
343099	69
100131564	418
1810	724
54874	1475
100126520	1
8412	461
100129046	9
100126348	0
100189133	1
30836	897
2730	399
24	30
9411	1235
5825	892
2152	480
101928079	27
100616321	0
126969	291
1266	2780
105378862	3
729970	50
199857	172
101928098	0
148534	218
100527978	10
101928118	12
25950	207
440594	2
100996635	134
102723661	0
101928241	0
58155	387
1806	767
100873932	1
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	464
163404	0
100129620	0
9890	82
101928270	1
54873	1046
391059	152
178	675
23443	855
64645	1196
163786	104
54482	321
127495	33
1629	637
100506007	19
8634	339
693138	0
8556	127
54112	40
100128787	0
7412	819
2135	447
148867	615
51611	633
102606465	73
101928334	12
101928370	4
1901	446
104355286	0
118427	0
94236	0
1301	119
101928436	1
55599	349
280	373
648740	9
279	1
276	1
277	3
278	0
100129138	4
101928476	0
55170	298
22854	7
10451	1179
102465839	0
100873946	0
29957	731
148545	4
653149	2
284611	866
113802	180
55119	886
163479	2
6814	988
254268	4
642864	0
29899	51
23155	753
22911	224
6884	111
56900	1173
677766	2
127003	5
57535	8827
6301	2443
1952	1242
84722	101
343263	4
6272	1646
5686	1318
284612	15
127002	78
284613	370
57463	424
83873	6
2773	1294
406974	0
2780	5
271	485
2948	269
2946	639
2944	316
2949	648
2947	1618
79574	1
1435	981
10768	2185
85369	485
257	69
104355139	2
164153	6
388662	61
100873974	14
3749	323
440600	9
64783	223
9122	422
10542	1024
101410535	9
84432	1
643160	0
440602	0
3744	0
3737	54
3738	133
963	463
55791	282
128338	1171
10390	884
79961	440
1117	908
149620	0
27159	0
128344	168
441897	0
5016	65
79084	328
515	2550
128346	131
57413	8
140	82
100129269	5
5906	1159
55924	171
100506343	5
101928718	1
11218	323
3752	45
100874295	0
100873995	0
643355	8
55917	405
100422976	0
7482	20
54879	357
829	1466
4343	617
389	2787
333926	52
284467	32
100996702	9
6566	327
246182	1
100506392	12
100996251	18
9860	301
643441	0
260425	451
10745	95
54665	661
100287722	6
26191	132
440603	15
10717	281
64858	143
101928846	1
204851	1209
56944	1146
148281	23
51592	946
10286	651
163259	69
270	134
4893	764
7812	11822
80143	707
6847	3
7252	2
10100	199
4803	7
81839	317
845	54
4808	14
101928995	0
101928977	0
55356	49
126868	5
476	17591
84852	109
101929023	2
965	300
100616384	0
3321	925
100302117	0
388667	0
914	296
5738	1393
9398	44
101929099	2
8458	201
100126331	0
80263	203
79679	1685
104355292	0
10905	1155
100996263	0
54855	602
54834	196
10885	621
200162	15
6913	247
10352	376
104472716	1
101929147	116
51179	2
100874270	0
3284	0
3283	0
128102	6
644242	5
90874	108
26227	1526
3158	729
83998	0
343505	0
11085	0
4853	5386
9554	429
105378954	5
728841	105
767846	10
100996724	72
101929796	25
101060684	122
100189005	0
101954277	0
653505	0
728855	108
101954264	0
100189257	0
105369199	0
100996721	0
100126488	1
101929798	0
2210	6
100996318	0
337875	2
653820	5
653464	54
100873165	1
647121	11
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	7
388692	1
100189142	0
100189326	0
199882	0
100189356	0
100132417	3
100996713	0
554282	1
100996712	3
101060524	0
730262	0
101954267	1
100189323	0
284565	203
100189127	0
728945	0
105371215	0
1818	0
645166	29
647135	31
728833	0
101929805	0
102724235	19
103091866	13
645142	0
101954266	1
7214	0
100288142	52
100126510	0
101060254	1
101929780	8
653519	98
5174	18
11126	41
27246	341
10623	559
200035	48
10401	738
102466191	0
148741	244
8515	393
8799	669
114814	27
9939	1251
128077	618
84265	376
284615	20
10628	21589
148738	0
100189384	0
100189064	0
100188991	1
100189198	0
101954276	0
101928979	8
100132406	45
388677	26
170688	3
105371242	0
102724558	9
100288805	16
105373468	4
149013	293
728989	1
100189334	0
101447996	0
644861	2
5565	562
171423	550
2330	644
9557	618
100289211	0
607	319
51205	230
2702	92
2703	0
51463	47
100034743	7
100189140	0
26864	0
100189193	0
200030	112
101927468	4
100189056	1
100189307	0
100189174	0
100188998	0
100847044	0
101954273	2
102466225	0
26860	0
100132057	33
101954272	2
388685	206
644591	0
25832	135
100996763	63
440672	7
9659	280
400818	73
653513	8
100996761	0
101060226	125
653598	1
57234	88
644634	0
100189228	0
102723955	0
100189059	0
440689	5
2209	31
101927767	4
653604	0
8370	1
105371405	0
126961	0
8337	0
337873	5
723790	0
333932	0
554313	0
8349	229
8338	3
317772	0
51027	158
9900	130
10262	763
10903	233
56957	599
105373477	4
11311	598
51177	439
81611	732
23632	19
51107	3452
79630	102
148523	43
54460	1355
9129	739
23248	995
80222	387
102465529	0
1893	282
100874054	1
54507	338
105371437	30
100422997	0
574406	4
4170	3329
2029	2625
55204	744
84072	0
1520	1104
1513	2746
405	1065
9869	747
29956	1994
8416	226
55793	530
58497	566
149428	445
54964	84
56882	1593
10962	54
126626	99
10500	231
100534012	1
79626	63
388695	133
79005	36
29765	19
6944	465
8394	806
5710	1451
57592	464
5298	1532
5993	543
8991	3018
5692	2782
23126	1692
57530	881
7286	292
693139	0
81609	527
11189	1
284485	4
65005	708
51686	34
11022	174
339398	20
6097	857
100191040	12
100132111	17
284486	32
117145	206
6281	1495
441908	0
6282	2627
100131107	0
126637	0
7062	3
126638	0
388697	3
2312	16
339400	29
388698	2
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	1
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	1
114771	0
57115	0
6280	286
6283	1
6279	103
338324	0
645922	0
6278	6
6277	7831
6276	6
6275	2748
101928034	12
6274	6
6273	76
140576	1277
57402	742
6284	2155
6271	1073
26097	995
23557	508
3608	2989
100189015	5
4881	422
102466879	0
65123	1217
11000	440
343052	0
105371448	4
57459	706
9909	502
200186	616
27173	1894
102465441	0
148327	1148
10899	1764
5872	930
6232	7451
91181	6
100847024	0
7170	1786
100126346	0
388701	4
25912	3234
9898	1590
10456	1502
89872	0
57198	648
3570	480
126669	214
126668	47
55585	1124
100874097	1
1141	66
103	3700
3782	66
10654	673
57326	3057
90780	735
101928120	5
6464	1364
1163	410
100423020	2
80308	330
55891	2
51043	832
127579	114
149095	19
100505666	54
8751	1536
1945	410
1944	245
1942	2339
55974	419
54344	261
200185	1027
80128	39
4582	1474
693235	0
7059	749
4580	125
2630	24
2629	367
10712	320
10067	754
1196	607
57657	44
5313	0
2224	1110
284618	7
23623	357
55870	1943
693140	0
645682	3
645676	14
55154	87
55249	816
7818	1445
100129405	20
54856	513
23208	117
6016	448
22889	893
677823	0
677771	1
339403	1
9181	1043
102465442	0
105371729	2
6746	5723
56893	373
28956	450
57111	956
92312	175
4000	4087
64218	625
9673	382
11243	317
100527963	0
632	3
79957	67
23381	1248
84283	208
112770	533
391104	1
7203	3669
128229	7
57127	1
10485	17
407046	0
4209	870
128239	10
164118	4
128240	832
54865	363
101928177	0
60484	0
63827	23
10763	2973
1382	3322
81875	482
51093	494
79590	759
3068	2296
5546	682
9047	30
4914	54
3645	35
375033	429
149499	2
9826	757
768220	0
440695	36
2117	822
360155	0
83416	100
83417	1
115352	6
79368	20
115350	2
922	0
55243	1532
646268	0
912	12
909	0
911	28
910	5
913	5
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	4
81448	0
391114	0
128371	0
128372	0
81442	0
4332	132
149628	18
3428	1284
9447	7
100189166	0
57863	32
100131825	29
2532	423
2205	102
441911	0
26476	0
127385	0
325	0
1401	3
54935	243
343413	33
56833	45
284677	54
391123	1
25790	12
100422852	0
8407	3264
57549	216
89886	3
100505633	21
93183	336
3766	1
3765	1
93185	824
477	184
480	18
844	20
729867	9
8682	2835
50717	2036
5824	1677
4807	2
1314	2888
474338	19
23385	2302
57216	710
114836	47
8832	158
6504	92
962	324
57823	543
4063	77
51744	34
55600	0
101928372	0
142683	0
50848	2538
100131187	962
7391	679
257106	385
81607	1533
126823	130
5202	397
4817	483
9191	476
51506	1739
27005	423
5498	379
8703	793
9507	20
4720	1132
2207	341
336	0
84134	197
100847090	0
9970	11
654790	26
4359	38
6391	784
257177	71
100189373	1
100189407	6
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	164
100189380	0
3310	13
100189018	0
100189011	1
100189126	1
2214	492
9103	19
3311	39
100189003	0
2215	26
2213	82
641311	10
84824	12
127943	18
11266	291
102724329	6
22926	1156
25903	132
9722	151
100616386	0
693141	0
284680	14
400793	637
117157	3
127933	1667
6675	1242
4921	1971
51478	113
339512	0
5999	80
8490	3349
101928404	0
83540	17
100422212	0
5087	2501
100505795	2
4009	2
6258	8
400794	0
440699	0
4259	1148
223	2972
440700	2
54499	1905
100147773	12
7371	798
100500832	0
149297	47
100126349	0
116123	0
57645	756
117143	299
387597	3
84944	3
10223	5
92235	12
101928484	0
5451	460
919	98
8804	2985
92241	785
100189211	2
100189019	0
9019	5564
55811	10
25874	734
55827	916
100313835	0
23432	254
261726	938
375035	119
84832	146
9095	103
693142	0
100505918	0
101928565	0
6846	14
6375	28
1805	2969
79100	0
101978719	0
101928596	76
481	4294
29922	140
8548	531
57821	9
10560	376
2153	74
6403	91
6402	44
6401	14
92342	185
55732	127
57147	385
22920	563
149281	0
100423010	0
100422839	0
284688	2
101928650	4
92344	291
5396	1915
80133	1
2328	48
100302178	0
100847009	0
388714	9
2327	1700
2326	419
2329	166
7151	6
23215	2372
4653	65
8674	524
51603	562
26052	91
100874284	0
100628315	228
406996	0
100422882	0
406977	0
102724541	10
92346	2
5279	578
51430	1226
356	32
8995	0
7292	17
100506023	4
101928673	11
9588	2965
284525	1
730159	0
339416	11
27252	277
91687	61
55157	271
100506046	12
60674	14939
26769	16
26802	21
26774	26
26770	11
692198	0
26806	7
692197	3
692196	3
692195	0
619498	5
84614	35
462	0
149041	659
102724601	0
9910	687
9293	0
101928696	0
27101	911
63931	585
63923	846
9674	897
7143	0
101928727	0
101928751	0
64326	652
677679	0
60676	12
460	23
574441	0
57795	17
102724661	0
101928778	0
89866	211
730102	462
100302401	9
9462	490
400797	4
84066	1
105373472	6
400798	18
100616328	0
55103	467
9068	95
9917	1266
64222	801
27	413
6646	531
126859	0
7827	0
163589	117
148753	0
163590	802
26092	1531
9857	966
5768	2409
200058	739
89884	11
100527964	67
84320	406
100423032	0
148756	7
9213	542
57710	63
10228	714
3140	725
51278	394
101928973	0
100287948	0
777	0
127665	12
400799	0
2752	5949
127670	1
388719	1
353299	0
6041	298
6004	59
284648	7
85397	0
80896	106
1660	2186
81626	0
3915	3996
3918	2659
23057	144
284649	1
9887	1124
4688	105
10092	2759
23179	710
403314	0
23127	85
116461	345
102724846	0
81563	1354
80267	798
116496	2652
101929069	0
6045	374
81627	388
54823	199
10625	2136
100288079	0
101929093	0
83872	405
10216	10
7175	2147
54953	576
10896	2
102724919	1
5132	1
5743	26
103752588	4
5321	203
104169671	0
101929766	0
339479	15
101929120	2
440704	0
64407	76
431704	0
5996	40
6003	18
100616345	2458
5997	1747
102724954	0
51377	456
6738	298
51022	82
79577	618
100302163	0
8707	10
101929184	0
343450	52
100616363	0
3075	2736
10878	3
3078	0
10877	0
3080	0
81494	0
2165	0
259266	18
360023	569
23418	19
163486	440
388722	16
56956	0
140609	1693
127124	0
5788	668
100131234	0
406955	3
406995	0
102800316	0
104266961	0
400800	1
2494	55
554279	8
23528	336
9928	7
83479	297
101929224	4
23271	986
2848	2
55765	46
23046	164
779	0
647219	0
252839	2170
91156	3
5317	1409
7139	25
3898	564
7135	58
23612	566
1465	12842
376693	53
89796	653
100873949	1
100847050	0
100302158	0
55705	1024
102466724	0
149345	111
25802	1540
10440	577
6051	949
102465443	0
1999	2514
9283	4
127829	615
5778	80
148713	22
59352	800
29089	40
4660	1424
127833	19
10765	1262
100506696	27
641515	3
148709	5
5877	147
59349	640
51094	1659
51706	1364
100506747	0
92703	675
8497	37
4656	1
134	917
4608	5
1116	2196
1118	36
100506775	5
730227	1
7832	1148
2331	2861
5549	1159
26254	1
493	2166
677843	1
84719	7
54900	55
9877	2236
100381270	221
6635	838
284573	1
9580	607
55224	235
101929441	1
5972	2
3814	2
127845	49
22874	1462
127841	1
84919	858
5287	655
100189122	8
100189425	0
4194	828
10446	171
23114	1308
6900	13
388730	33
5929	397
25778	685
9911	27
81788	32
55220	18
284576	0
93273	7
101669762	15
105371697	9
442891	0
100189098	0
5129	247
284578	56
148808	307
2005	854
85414	80
64710	6083
8934	567
254428	535
148811	11
284581	60
115019	2
103021296	1
103021295	1
338382	137
1510	0
440712	16
553	0
729533	4
23380	314
9641	207
102466202	0
83593	324
1939	1304
8444	142
9261	1294
3586	3
29949	0
50604	0
11009	1
9214	81
5284	28187
83953	3
79098	1288
5208	398
55432	282
725	186
722	196
1604	1476
1380	30
1378	20
1379	1
4179	6381
407026	52
407025	16
148696	10
947	1924
105372883	25
5362	172
642587	1797
406988	29
57172	0
3914	4495
100422894	2
50486	993
3290	108
80342	177
148304	49
3664	2060
27042	581
255928	0
574036	69
56256	346
105373474	6
55733	265
3756	8
55758	1146
7188	407
84791	91
343035	0
7779	184
4751	15
9926	1200
102723727	1
25896	228
51514	27
100131205	52
100422947	0
101929541	2
5525	1409
692157	1
55248	74
29937	1354
101929565	4
467	143
149647	0
55509	25
25936	624
128387	271
149643	0
642946	17
28982	217
79805	120
90806	591
26750	297
100505832	7
100861504	0
5629	55
105372911	1
56950	474
5784	1942
1063	89
3776	266
101929612	1
51133	1706
7399	10
102723833	0
2104	164
55105	241
128153	23
103752555	0
100885798	0
101929631	0
51018	384
728463	2
7042	179
103611157	0
643723	17
127018	384
102723886	32
55532	0
2058	1688
10380	569
55699	2061
406997	0
406969	1
25782	846
100302234	0
677818	0
6791	4
4139	208
79762	2192
54996	444
64757	533
101929730	21
100873924	3
105373280	5
3142	73
400804	0
11221	55
101929771	0
100189378	0
79802	13
9015	90
100506161	19
375056	1412
64853	165
148362	784
400823	5
84976	185
7100	382
55061	200
164127	0
388743	82
824	2964
7159	616
105369195	56
441124	8
23219	645
8560	2094
101927143	4
101927164	5
4931	258
100313769	0
29097	573
80232	1666
100616468	0
149111	64
127602	73
3930	625
55740	1664
6726	2542
2052	2529
9725	1837
10637	8
29920	730
102466270	0
7044	32
163859	406
3020	803
64746	770
83881	13
286826	149
142	1584
375057	238
3707	600
100506443	1
5664	264
56997	1222
105379282	18
8476	1054
339500	198
100130093	57
65094	217
116841	461
105373289	20
339501	0
7483	45
100847072	1
101060022	0
89780	3
100506571	2
375	5035
100500810	0
79169	218
128308	366
2987	1635
57165	60
574432	3
200205	168
574407	43
84033	985
101927401	26
81559	253
102465444	0
51127	51
8290	0
92815	72
128312	0
100616308	0
149603	1329
100129094	4
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	609
574029	4
100169768	0
105373132	9
5867	726
10638	0
126731	345
58	2
55746	1069
101927478	0
23456	455
