Geneid	SRR13615528
10269	1047
1298	247
64744	450
65243	35
339559	75
64789	174
127396	51
9783	382
100130557	27
4802	883
407034	0
407031	0
9132	133
163732	892
1503	248
100507178	2
200172	3
22955	972
100132074	16
1907	1
59269	397
2981	0
2980	0
22887	1356
284716	36
84217	50
79717	1084
728621	57
10465	364
4904	4983
149461	114
64175	463
79078	158
100129924	1
374969	339
114625	574
51058	220
339539	3
6513	409
440584	2
105378684	0
440585	13
10969	779
102465439	0
149465	20
128218	234
149466	174
7075	873
4352	33
991	66
64834	1735
102466723	0
112950	541
23334	948
102465440	0
81888	5
5792	9625
9682	879
100132774	5
6487	331
101929592	1
102464830	0
9048	3
9670	498
1802	394
533	1252
8704	912
149473	134
6536	73
128209	0
105378952	0
55929	602
79033	725
100874278	6
55182	1250
100847089	0
79639	120
339541	21
26828	0
26830	0
11004	37
6202	29014
26811	2
94161	2
94162	1
94163	4
266675	8
1263	116
343521	3
149478	29
8643	111
8891	694
79654	1224
7389	1528
57643	112
400752	39
84842	18
4595	220
114034	200
10420	135
126661	22
25974	142
5052	4313
10327	1539
4678	1276
149483	31
60313	2042
728963	1
51249	387
3652	244
23139	800
8503	1456
101929626	0
10103	82
55624	1077
541468	29
8438	26
10489	1441
7388	2113
387338	469
2166	389
729041	11
101929651	0
127343	2
100507423	0
148930	0
8569	559
148932	622
64756	918
374973	2
100130197	0
9813	3465
1580	487
163720	12
1579	0
260293	162
199974	39
284541	4
100874253	2
10158	733
6886	220
6491	58
51727	3671
102724077	7
2301	0
84793	33
2306	24
388630	216
391037	1
200010	31
54558	409
84871	20
79656	123
101929721	0
100874313	0
1996	0
63950	0
11124	877
1031	1532
100616189	0
102466656	0
284546	0
26994	2373
22996	218
102724097	2
2060	1760
114883	1867
4898	2081
100313892	0
5865	28
51060	1031
112970	0
104355143	0
91408	933
9372	741
200014	604
4998	36
84950	789
23318	560
105378722	0
2882	172
348378	6
65260	239
79699	893
440590	5
55268	1178
6342	2371
100616156	0
100616458	0
100616145	0
127435	1660
6512	62
1376	441
54987	831
4116	423
100507564	8
7804	69
163742	0
63948	0
148979	16
105369175	0
55706	507
54432	531
1733	6
51668	327
115353	396
388633	1
9528	5947
127428	220
100616315	0
200008	10
606495	85
51253	1070
23648	565
619518	16
26027	9
338094	6
374977	6
100527960	0
7268	26
25973	126
55001	195
163747	2
1718	4625
100126514	0
199964	36
7809	1
255738	2
23358	1780
100507634	11
100616272	0
8613	4236
5563	197
199920	8
731	0
732	5
1600	6
101926890	0
115209	271
4070	5718
114803	708
3725	1276
100131060	6
101926925	6
729467	4
55277	231
100616409	0
101926944	8
51361	336
1573	67
127795	0
101926964	1
100996570	11
4774	2150
645030	1
414927	0
83941	470
10207	973
100422902	0
100422946	0
54596	0
163782	942
7398	928
85440	1050
27329	0
84938	224
199899	1
100996301	7
27022	0
102464823	0
29929	242
23421	209
84455	127
79469	2
5236	2988
4919	146
101927034	4
148581	0
57685	671
100616338	0
55225	481
3716	4589
101927084	8
105378775	24
100500854	3
406893	0
205	1282
9829	32
54741	3511
3953	1173
5142	978
101927139	0
84251	64
100422871	1
200132	16
10022	0
79819	78
57708	967
23169	326
400757	0
149233	2
3595	16
26135	4355
1647	261
55970	3312
100289178	15
9077	65
79971	1971
100302279	0
6121	2
55635	16
101927220	0
57554	5
5301	1
55631	338
9295	2338
81573	517
11147	118
1491	55
101927244	2
5733	1222
100132618	8
9406	1652
406962	15
100852410	4
257194	409
100852409	0
101927295	0
127255	50
100526835	1
8790	351
51086	1
105378804	0
105378803	0
127254	28
101927320	0
1429	652
127253	672
431707	0
204962	20
34	1400
1744	46
5876	668
692085	0
26805	0
26804	1
4438	5
127247	0
101927342	0
256435	262
81849	51
102466995	0
10026	762
26289	584
26009	1073
23032	1761
374986	575
374987	5
91624	569
8880	861
11080	507
54810	202
149047	0
5737	136
10964	265
10561	284
64123	1315
101927412	0
23266	1297
101927434	0
101927498	0
101927587	3
101927560	4
79739	44
5567	757
148418	49
391051	0
58511	2
80135	525
2787	1082
100505741	11
1486	378
103695366	0
439927	1
117178	202
23566	116
255231	32
55283	119
126820	12
100616481	0
84144	114
148423	346
8915	292
646626	4
23576	756
3491	568
54680	419
255631	12
57489	372
102465842	0
9635	82
1179	0
22802	68
9629	1
105378828	36
51100	4048
9403	2941
9653	681
339524	519
101927844	0
105378832	0
8543	1621
100505768	2
101927891	4
5586	1224
2959	443
56267	615
494115	467
2635	371
2633	321
2634	1827
388646	15
115361	651
115362	66
729930	0
163351	4
400759	23
23507	431
84230	589
400761	13
55144	625
105378846	0
492303	17
284695	258
343472	0
84146	1007
164045	18
8317	50
7049	5574
676	3
253152	32
646817	44
284697	18
23285	85
388649	2
11146	141
79871	229
2672	25
7813	385
6125	25561
388650	595
6083	0
26782	3
22823	378
50999	1424
343099	85
100131564	197
1810	722
54874	1598
100126520	2
8412	606
100129046	9
100126348	0
100189133	3
30836	886
2730	645
24	61
9411	1773
5825	860
2152	907
101928079	15
100616321	0
126969	184
1266	4264
105378862	7
729970	105
199857	229
101928098	0
148534	473
100527978	5
101928118	17
25950	176
440594	0
100996635	72
102723661	0
101928241	0
58155	364
1806	908
100873932	1
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	360
163404	0
100129620	0
9890	76
101928270	0
54873	3194
391059	58
178	730
23443	740
64645	1097
163786	111
54482	263
127495	12
1629	746
100506007	5
8634	491
693138	0
8556	202
54112	28
100128787	1
7412	387
2135	354
148867	439
51611	391
102606465	72
101928334	25
101928370	26
1901	1337
104355286	0
118427	0
94236	0
1301	64
101928436	3
55599	212
280	238
648740	9
279	0
276	2
277	14
278	1
100129138	1
101928476	0
55170	324
22854	0
10451	1001
102465839	0
100873946	0
29957	798
148545	5
653149	0
284611	631
113802	163
55119	819
163479	0
6814	896
254268	1
642864	1
29899	54
23155	745
22911	258
6884	145
56900	1411
677766	2
127003	1
57535	3723
6301	2509
1952	757
84722	57
343263	2
6272	2366
5686	1075
284612	21
127002	61
284613	340
57463	345
83873	5
2773	1497
406974	0
2780	7
271	551
2948	395
2946	465
2944	4
2949	188
2947	1387
79574	3
1435	1950
10768	3123
85369	529
257	72
104355139	3
164153	17
388662	18
100873974	8
3749	265
440600	6
64783	279
9122	239
10542	1065
101410535	4
84432	107
643160	8
440602	2
3744	0
3737	375
3738	83
963	418
55791	257
128338	1082
10390	698
79961	442
1117	1329
149620	0
27159	0
128344	105
441897	0
5016	53
79084	496
515	2258
128346	93
57413	2
140	36
100129269	7
5906	1575
55924	389
100506343	4
101928718	1
11218	396
3752	32
100874295	0
100873995	0
643355	11
55917	504
100422976	0
7482	24
54879	241
829	1801
4343	616
389	3952
333926	40
284467	15
100996702	3
6566	533
246182	2
100506392	9
100996251	43
9860	254
643441	0
260425	404
10745	131
54665	600
100287722	5
26191	57
440603	13
10717	269
64858	189
101928846	4
204851	1565
56944	2055
148281	4
51592	1171
10286	587
163259	65
270	28
4893	961
7812	15778
80143	715
6847	8
7252	4
10100	245
4803	14
81839	356
845	324
4808	1
101928995	0
101928977	0
55356	43
126868	2
476	8576
84852	90
101929023	0
965	269
100616384	0
3321	705
100302117	0
388667	0
914	158
5738	1176
9398	27
101929099	0
8458	188
100126331	0
80263	151
79679	1324
104355292	0
10905	1307
100996263	0
54855	299
54834	187
10885	845
200162	19
6913	386
10352	385
104472716	8
101929147	132
51179	0
100874270	0
3284	0
3283	0
128102	2
644242	5
90874	140
26227	2522
3158	23
83998	0
343505	0
11085	0
4853	4788
9554	629
105378954	5
728841	94
767846	5
100996724	183
101929796	1
101060684	39
100189005	0
101954277	0
653505	0
728855	112
101954264	0
100189257	0
105369199	0
100996721	1
100126488	0
101929798	0
2210	6
100996318	0
337875	2
653820	4
653464	76
100873165	0
647121	22
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	4
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	1
100996713	0
554282	1
100996712	1
101060524	0
730262	0
101954267	0
100189323	0
284565	117
100189127	0
728945	1
105371215	0
1818	0
645166	38
647135	32
728833	1
101929805	0
102724235	10
103091866	20
645142	0
101954266	0
7214	0
100288142	41
100126510	0
101060254	2
101929780	6
653519	103
5174	8
11126	17
27246	385
10623	560
200035	34
10401	703
102466191	0
148741	275
8515	294
8799	688
114814	23
9939	1472
128077	885
84265	744
284615	24
10628	22080
148738	2
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	2
100132406	24
388677	18
170688	3
105371242	3
102724558	4
100288805	5
105373468	3
149013	217
728989	0
100189334	0
101447996	0
644861	0
5565	589
171423	513
2330	324
9557	600
100289211	1
607	327
51205	262
2702	260
2703	0
51463	54
100034743	1
100189140	0
26864	0
100189193	0
200030	111
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	2
101954273	1
102466225	0
26860	0
100132057	9
101954272	0
388685	138
644591	1
25832	92
100996763	47
440672	4
9659	765
400818	81
653513	46
100996761	0
101060226	197
653598	0
57234	66
644634	0
100189228	0
102723955	0
100189059	0
440689	0
2209	10
101927767	1
653604	0
8370	0
105371405	0
126961	0
8337	2
337873	1
723790	1
333932	0
554313	0
8349	181
8338	1
317772	0
51027	205
9900	80
10262	981
10903	239
56957	784
105373477	0
11311	753
51177	573
81611	856
23632	11
51107	3319
79630	123
148523	84
54460	1224
9129	699
23248	988
80222	355
102465529	0
1893	710
100874054	1
54507	801
105371437	7
100422997	0
574406	6
4170	4446
2029	2863
55204	734
84072	8
1520	1151
1513	2720
405	1347
9869	672
29956	2290
8416	173
55793	458
58497	549
149428	160
54964	89
56882	1260
10962	59
126626	106
10500	232
100534012	1
79626	64
388695	135
79005	40
29765	10
6944	638
8394	824
5710	2073
57592	573
5298	1677
5993	526
8991	4370
5692	2968
23126	1410
57530	570
7286	356
693139	0
81609	550
11189	0
284485	0
65005	730
51686	21
11022	139
339398	9
6097	495
100191040	16
100132111	29
284486	44
117145	326
6281	4103
441908	0
6282	4272
100131107	0
126637	0
7062	0
126638	1
388697	2
2312	6
339400	8
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	1
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	1
6280	194
6283	1
6279	40
338324	0
645922	0
6278	4
6277	13967
6276	2
6275	4483
101928034	19
6274	12
6273	61
140576	2151
57402	908
6284	2373
6271	927
26097	1204
23557	573
3608	2627
100189015	1
4881	2385
102466879	0
65123	1265
11000	690
343052	0
105371448	2
57459	744
9909	679
200186	666
27173	2218
102465441	0
148327	699
10899	1668
5872	1113
6232	3954
91181	1
100847024	0
7170	2329
100126346	0
388701	2
25912	3450
9898	1989
10456	1205
89872	3
57198	772
3570	466
126669	680
126668	77
55585	1449
100874097	2
1141	31
103	4256
3782	68
10654	946
57326	3205
90780	904
101928120	13
6464	1989
1163	320
100423020	0
80308	487
55891	0
51043	1109
127579	57
149095	9
100505666	35
8751	2819
1945	231
1944	180
1942	1437
55974	377
54344	293
200185	1220
80128	20
4582	1222
693235	0
7059	747
4580	190
2630	8
2629	344
10712	334
10067	931
1196	646
57657	43
5313	0
2224	1557
284618	11
23623	499
55870	1849
693140	0
645682	1
645676	14
55154	160
55249	899
7818	1386
100129405	22
54856	489
23208	284
6016	401
22889	648
677823	1
677771	0
339403	0
9181	1389
102465442	0
105371729	1
6746	4262
56893	519
28956	661
57111	896
92312	167
4000	8075
64218	482
9673	520
11243	472
100527963	1
632	1
79957	49
23381	1716
84283	126
112770	691
391104	0
7203	3672
128229	3
57127	3
10485	4
407046	0
4209	1196
128239	27
164118	3
128240	962
54865	592
101928177	3
60484	2
63827	25
10763	3180
1382	2617
81875	534
51093	484
79590	1095
3068	3283
5546	839
9047	35
4914	25
3645	26
375033	803
149499	5
9826	931
768220	0
440695	39
2117	1280
360155	2
83416	41
83417	0
115352	5
79368	2
115350	0
922	0
55243	1813
646268	1
912	20
909	2
911	32
910	1
913	4
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	7
81448	0
391114	2
128371	0
128372	0
81442	0
4332	97
149628	16
3428	1516
9447	3
100189166	0
57863	158
100131825	46
2532	1650
2205	119
441911	0
26476	0
127385	0
325	0
1401	0
54935	380
343413	33
56833	81
284677	38
391123	4
25790	5
100422852	0
8407	5592
57549	207
89886	3
100505633	38
93183	294
3766	6
3765	4
93185	900
477	1657
480	9
844	8
729867	7
8682	5986
50717	2494
5824	3266
4807	4
1314	3473
474338	18
23385	2156
57216	467
114836	34
8832	154
6504	42
962	105
57823	157
4063	47
51744	23
55600	0
101928372	0
142683	0
50848	2193
100131187	740
7391	893
257106	378
81607	851
126823	84
5202	524
4817	597
9191	677
51506	1567
27005	396
5498	334
8703	577
9507	100
4720	1636
2207	429
336	0
84134	313
100847090	0
9970	8
654790	10
4359	59
6391	916
257177	102
100189373	0
100189407	2
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	162
100189380	0
3310	9
100189018	0
100189011	0
100189126	0
2214	287
9103	24
3311	30
100189003	0
2215	7
2213	203
641311	3
84824	1
127943	14
11266	271
102724329	2
22926	1210
25903	256
9722	103
100616386	0
693141	0
284680	0
400793	479
117157	11
127933	2306
6675	1248
4921	5520
51478	73
339512	0
5999	45
8490	5020
101928404	0
83540	5
100422212	0
5087	3107
100505795	1
4009	18
6258	34
400794	1
440699	0
4259	3021
223	4480
440700	6
54499	1682
100147773	9
7371	1109
100500832	0
149297	34
100126349	0
116123	0
57645	905
117143	244
387597	2
84944	0
10223	2
92235	19
101928484	0
5451	581
919	76
8804	3330
92241	1023
100189211	0
100189019	0
9019	4611
55811	8
25874	934
55827	1307
100313835	0
23432	271
261726	827
375035	82
84832	154
9095	95
693142	0
100505918	0
101928565	0
6846	4
6375	10
1805	16281
79100	1
101978719	2
101928596	31
481	1306
29922	120
8548	487
57821	1
10560	304
2153	6
6403	289
6402	43
6401	13
92342	118
55732	81
57147	330
22920	653
149281	0
100423010	0
100422839	0
284688	2
101928650	5
92344	242
5396	1514
80133	1
2328	61
100302178	0
100847009	0
388714	2
2327	2589
2326	236
2329	171
7151	3
23215	2673
4653	162
8674	553
51603	721
26052	119
100874284	1
100628315	246
406996	0
100422882	0
406977	0
102724541	7
92346	0
5279	469
51430	897
356	22
8995	0
7292	19
100506023	15
101928673	12
9588	7315
284525	2
730159	0
339416	15
27252	514
91687	53
55157	281
100506046	20
60674	4569
26769	9
26802	13
26774	20
26770	0
692198	1
26806	7
692197	1
692196	1
692195	0
619498	0
84614	36
462	2
149041	734
102724601	1
9910	564
9293	0
101928696	0
27101	922
63931	762
63923	450
9674	1582
7143	1
101928727	0
101928751	0
64326	732
677679	0
60676	35
460	55
574441	0
57795	1
102724661	3
101928778	0
89866	207
730102	649
100302401	15
9462	610
400797	3
84066	0
105373472	0
400798	10
100616328	0
55103	286
9068	428
9917	1819
64222	723
27	527
6646	487
126859	0
7827	0
163589	77
148753	2
163590	958
26092	1521
9857	1011
5768	2248
200058	441
89884	3
100527964	53
84320	504
100423032	0
148756	0
9213	537
57710	110
10228	856
3140	560
51278	418
101928973	0
100287948	0
777	0
127665	5
400799	0
2752	9776
127670	0
388719	0
353299	0
6041	299
6004	44
284648	0
85397	0
80896	152
1660	2726
81626	0
3915	8859
3918	2150
23057	345
284649	8
9887	1249
4688	187
10092	2285
23179	877
403314	0
23127	43
116461	342
102724846	0
81563	1699
80267	890
116496	2389
101929069	0
6045	371
81627	420
54823	154
10625	1676
100288079	0
101929093	0
83872	614
10216	74
7175	2368
54953	550
10896	1
102724919	0
5132	0
5743	13
103752588	1
5321	240
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	39
431704	0
5996	44
6003	9
100616345	1146
5997	1064
102724954	0
51377	560
6738	513
51022	111
79577	711
100302163	0
8707	7
101929184	0
343450	16
100616363	0
3075	1722
10878	4
3078	0
10877	0
3080	0
81494	0
2165	0
259266	38
360023	473
23418	7
163486	338
388722	29
56956	0
140609	2517
127124	0
5788	486
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	99
554279	3
23528	316
9928	9
83479	359
101929224	3
23271	1054
2848	3
55765	60
23046	127
779	0
647219	0
252839	1518
91156	18
5317	1795
7139	17
3898	702
7135	34
23612	1525
1465	12119
376693	24
89796	1489
100873949	2
100847050	0
100302158	0
55705	1323
102466724	0
149345	160
25802	2604
10440	760
6051	1035
102465443	2
1999	2461
9283	6
127829	983
5778	70
148713	15
59352	693
29089	22
4660	1657
127833	13
10765	1141
100506696	32
641515	1
148709	2
5877	202
59349	710
51094	1669
51706	1237
100506747	0
92703	595
8497	29
4656	0
134	671
4608	0
1116	458
1118	26
100506775	2
730227	4
7832	1346
2331	7126
5549	3855
26254	2
493	5112
677843	1
84719	6
54900	42
9877	2274
100381270	216
6635	813
284573	0
9580	826
55224	215
101929441	1
5972	1
3814	0
127845	37
22874	936
127841	0
84919	938
5287	936
100189122	2
100189425	0
4194	583
10446	200
23114	643
6900	28
388730	26
5929	504
25778	588
9911	26
81788	27
55220	20
284576	2
93273	5
101669762	9
105371697	6
442891	0
100189098	0
5129	217
284578	81
148808	324
2005	1039
85414	114
64710	7380
8934	640
254428	679
148811	13
284581	40
115019	0
103021296	1
103021295	0
338382	295
1510	0
440712	16
553	0
729533	1
23380	372
9641	169
102466202	0
83593	302
1939	1605
8444	141
9261	1737
3586	9
29949	0
50604	0
11009	1
9214	76
5284	21591
83953	1
79098	829
5208	243
55432	275
725	21
722	16
1604	835
1380	17
1378	47
1379	0
4179	4754
407026	47
407025	7
148696	7
947	3910
105372883	33
5362	398
642587	1532
406988	15
57172	2
3914	4003
100422894	0
50486	10775
3290	634
80342	107
148304	64
3664	1579
27042	524
255928	0
574036	65
56256	237
105373474	4
55733	173
3756	4
55758	1013
7188	329
84791	65
343035	0
7779	172
4751	20
9926	1803
102723727	0
25896	279
51514	49
100131205	38
100422947	0
101929541	3
5525	2202
692157	1
55248	62
29937	1336
101929565	2
467	140
149647	0
55509	28
25936	523
128387	281
149643	0
642946	9
28982	185
79805	149
90806	595
26750	362
100505832	12
100861504	0
5629	192
105372911	0
56950	584
5784	2255
1063	100
3776	89
101929612	1
51133	1874
7399	3
102723833	0
2104	122
55105	255
128153	17
103752555	0
100885798	0
101929631	0
51018	449
728463	2
7042	179
103611157	0
643723	11
127018	448
102723886	70
55532	0
2058	2059
10380	378
55699	2498
406997	0
406969	0
25782	979
100302234	0
677818	0
6791	1
4139	434
79762	2538
54996	629
64757	1951
101929730	11
100873924	0
105373280	0
3142	124
400804	10
11221	110
101929771	3
100189378	0
79802	7
9015	57
100506161	28
375056	1533
64853	359
148362	829
400823	6
84976	205
7100	294
55061	179
164127	1
388743	52
824	4688
7159	705
105369195	40
441124	2
23219	759
8560	2003
101927143	1
101927164	5
4931	345
100313769	0
29097	450
80232	2155
100616468	0
149111	44
127602	46
3930	948
55740	2193
6726	2273
2052	5043
9725	1270
10637	2
29920	898
102466270	0
7044	37
163859	433
3020	647
64746	1007
83881	4
286826	103
142	1800
375057	268
3707	1099
100506443	2
5664	450
56997	2106
105379282	31
8476	1487
339500	141
100130093	56
65094	284
116841	437
105373289	16
339501	0
7483	66
100847072	0
101060022	0
89780	4
100506571	0
375	6491
100500810	0
79169	296
128308	470
2987	2282
57165	69
574432	3
200205	252
574407	22
84033	693
101927401	16
81559	348
102465444	0
51127	25
8290	0
92815	51
128312	1
100616308	0
149603	1682
100129094	0
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	961
