Geneid	SRR13615483
391003	0
343068	0
391002	0
645382	0
653619	0
729528	0
645414	0
391004	0
645425	0
126755	1
10630	46
7799	880
23254	647
200197	1
55092	25
727684	0
114827	2
101927417	2
79180	331
11330	4
63036	0
51032	1
842	183
23341	436
79814	13
84301	172
6248	193
23207	928
284723	72
388595	0
54751	531
440567	249
729614	77
23013	2585
7709	200
101928566	0
149563	0
27129	5723
1187	15
1188	2
348487	0
1969	279
128272	42
101927546	4
79363	18
54455	736
26099	2233
374955	0
55707	743
114819	30
26871	0
100126512	0
100126517	0
102724970	0
100133301	0
7195	0
55672	844
84809	171
11209	14
26869	0
729574	0
100126533	0
284729	0
100189045	0
102723383	0
6060	0
11223	12
100500876	0
100189298	0
7193	1
791226	0
9696	134
26870	0
4237	86
23400	539
6390	2358
11240	109
29943	2
51702	3
100616188	0
23569	12
353238	0
55920	842
55160	344
81569	0
101927876	0
84966	3
127707	190
5081	0
80834	0
8659	1997
100616120	0
100302276	0
126917	375
23352	2912
23065	1141
51154	670
246181	2
22977	3
100506730	79
8574	1058
54896	189
832	3281
100532736	0
440574	1450
644068	7
4681	2
3362	0
255104	453
54546	9
23252	342
30814	0
5320	350
5322	67
26279	4
64600	0
391013	0
127733	4
101928017	0
127731	0
339505	0
55450	255
79594	713
163933	11
978	21
65018	654
102464833	0
100861548	74
1650	1772
57576	112
400745	0
50809	3054
8672	1890
100302155	0
1889	4554
100506801	4
84224	266
249	1190
5909	5
84196	983
401944	92
3339	9147
23436	0
10136	0
101928043	5
29092	241
998	4111
54361	9
100616433	0
9923	617
2046	0
102466615	0
712	535
714	333
713	344
2048	409
100616391	0
100422914	0
646262	0
729059	1
23028	969
100422866	0
100616177	0
7798	1542
3352	2
100996511	32
10236	2218
80818	882
148898	141
6920	244
55616	448
1870	3
101928163	0
3399	1157
259283	0
6135	17954
6924	1707
100506963	28
57095	1048
11313	299
2582	173
3155	954
2517	363
1269	1
100616492	0
55629	1008
10772	1420
127294	10
58985	2
163702	3
284632	0
57822	4
90529	148
57185	353
100750325	0
11123	101
100506985	65
400746	1
10250	971
25932	7938
864	25
102465437	0
100616365	0
25949	939
57035	423
6007	4
23585	783
6006	0
55219	619
26119	497
57134	226
57190	2615
56181	1301
646471	18
79000	11
164091	90
3925	513
100500808	0
5051	309
2134	3
7780	1
105376910	0
84676	4
149420	163
79927	108
105376887	0
51042	86
10256	20
378807	0
101928303	0
64793	138
83442	1655
91544	83
1043	55
55057	0
257101	2
79727	0
79947	2964
101928324	8
3151	525
6195	83
100302190	0
101928728	23
8289	1428
55650	374
84243	646
2810	10
54707	207
63906	165
10726	1267
8431	0
126695	6
388610	39
115572	107
6548	484
23038	1223
84065	648
644961	11
100887744	0
84958	11
9064	898
8547	274
388611	1
2827	2
10163	3503
27245	422
2268	264
2537	526
199870	358
23673	2361
5511	947
677774	0
9473	82
6118	762
27293	5
55113	94
2140	407
5724	156
22826	2072
93974	454
83667	277
54797	228
65979	473
1104	274
8420	93
6080	1
26768	0
54952	342
85028	54
692212	4
677838	10
677825	5
692073	2
115273	33
6883	478
26824	4
10691	181
105376911	0
51441	1200
4985	0
2035	1153
399474	419
6429	1353
51102	1031
10076	335
101928460	0
101929406	0
4146	0
100129196	1
7805	1396
100616164	0
400748	0
9672	2028
9698	1716
692234	0
692235	0
692200	0
79570	2
9410	550
51538	645
2170	55
347735	58
149086	0
284551	0
64129	3238
3061	5
553115	1417
1307	951
576	200
100423028	0
90853	6
8073	8072
10657	2167
55116	179
100847018	0
23633	1479
200081	1296
79140	21
56063	63
55721	30
149069	4
8668	2818
339483	91
84734	63
3932	18
3065	711
65108	628
100128071	3
81629	26
55108	1694
728116	0
653121	345
339487	322
5928	1155
81493	213
57648	329
8565	1587
64766	332
252995	39
3208	1
113452	121
127544	320
204	2866
113451	29
55223	58
149076	519
127550	0
1912	1425
100500853	0
101929464	0
7579	98
114784	8
127540	0
402779	0
84970	0
693137	0
2709	6
127534	1
2707	1
2701	1072
113444	826
58512	2
653160	9
100506144	502
9204	329
79830	185
6421	2418
9202	1210
79932	844
23154	149
339488	6
5690	1525
127703	387
63967	6
192670	546
26523	462
192669	409
27285	3
54936	464
1296	68
27095	1260
55700	5054
9967	2683
79729	14
55194	44
83931	2399
84967	656
127700	225
64960	2343
1441	119
2899	31
100422898	0
728431	28
80149	134
102465438	0
64769	815
100847010	1
79753	354
7802	108
29889	922
284654	28
54955	437
55143	11
284656	1
149175	33
79693	160
127687	487
4520	578
3633	391
10946	1356
2275	140
51118	646
5453	12
100500801	0
339442	0
64121	2509
100527950	1
26292	11
81025	0
54933	64
79647	1758
4725	2640
23499	5175
643314	385
105378950	0
353500	20
728448	25
8761	1803
101929516	1
677834	0
26508	337
84618	3
51440	2
10450	631
656	12
64064	0
105378951	0
101929536	0
54802	173
4610	3
84879	11
10487	5406
5538	1364
6018	434
127391	0
10269	1503
1298	7
64744	487
65243	10
339559	78
64789	135
127396	76
9783	260
100130557	5
4802	617
407034	0
407031	0
9132	38
163732	196
1503	281
100507178	7
200172	1
22955	1026
100132074	0
1907	1
59269	690
2981	0
2980	0
22887	1347
284716	13
84217	64
79717	1062
728621	26
10465	258
4904	6215
149461	3
64175	397
79078	223
100129924	2
374969	400
114625	342
51058	153
339539	2
6513	205
440584	4
105378684	0
440585	0
10969	639
102465439	0
149465	18
128218	6
149466	6
7075	1054
4352	22
991	9
64834	1771
102466723	0
112950	562
23334	767
102465440	0
81888	2
5792	8265
9682	898
100132774	3
6487	597
101929592	0
102464830	0
9048	3
9670	584
1802	279
533	813
8704	885
149473	24
6536	66
128209	0
105378952	0
55929	306
79033	726
100874278	6
55182	856
100847089	0
79639	152
339541	7
26828	0
26830	0
11004	8
6202	11262
26811	1
94161	1
94162	0
94163	1
266675	1
1263	100
343521	3
149478	9
8643	25
8891	1069
79654	1346
7389	1534
57643	46
400752	1
84842	2
4595	86
114034	193
10420	40
126661	5
25974	155
5052	3787
10327	1103
4678	1034
149483	20
60313	1484
728963	2
51249	531
3652	314
23139	541
8503	2667
101929626	0
10103	38
55624	1370
541468	15
8438	3
10489	1185
7388	3530
387338	488
2166	154
729041	2
101929651	0
127343	0
100507423	2
148930	0
8569	562
148932	823
64756	2341
374973	2
100130197	0
9813	4892
1580	916
163720	6
1579	2
260293	149
199974	15
284541	1
100874253	1
10158	12
6886	295
6491	27
51727	4117
102724077	0
2301	0
84793	14
2306	10
388630	34
391037	0
200010	7
54558	107
84871	31
79656	30
101929721	0
100874313	0
1996	1
63950	0
11124	832
1031	6487
100616189	1
102466656	1
284546	2
26994	4585
22996	91
102724097	0
2060	2008
114883	1126
4898	3095
100313892	0
5865	0
51060	1407
112970	0
104355143	0
91408	1346
9372	1024
200014	644
4998	3
84950	503
23318	502
105378722	0
2882	151
348378	1
65260	320
79699	1157
440590	3
55268	989
6342	3773
100616156	0
100616458	0
100616145	0
127435	1048
6512	17
1376	693
54987	1185
4116	349
100507564	9
7804	56
163742	0
63948	0
148979	27
105369175	0
55706	439
54432	550
1733	0
51668	238
115353	277
388633	0
9528	4618
127428	337
100616315	0
200008	0
606495	98
51253	1160
23648	482
619518	4
26027	4
338094	4
374977	0
100527960	1
7268	30
25973	82
55001	6
163747	1
1718	8574
100126514	0
199964	0
7809	0
255738	3
23358	2199
100507634	12
100616272	0
8613	5399
5563	133
199920	1
731	1
732	0
1600	2
101926890	0
115209	304
4070	86
114803	462
3725	1030
100131060	5
101926925	6
729467	1
55277	120
100616409	0
101926944	0
51361	17
1573	4
127795	1
101926964	0
100996570	2
4774	2924
645030	2
414927	0
83941	523
10207	371
100422902	0
100422946	0
54596	12
163782	1100
7398	677
85440	818
27329	0
84938	261
199899	0
100996301	2
27022	0
102464823	0
29929	232
23421	147
84455	62
79469	3
5236	6373
4919	109
101927034	0
148581	0
57685	793
100616338	0
55225	689
3716	6540
101927084	4
105378775	5
100500854	1
406893	0
205	2228
9829	37
54741	3368
3953	1209
5142	113
101927139	0
84251	51
100422871	0
200132	77
10022	0
79819	55
57708	984
23169	318
400757	0
149233	0
3595	3
26135	4588
1647	874
55970	4225
100289178	15
9077	10
79971	1311
100302279	0
6121	0
55635	5
101927220	0
57554	1
5301	0
55631	378
9295	1760
81573	575
11147	65
1491	88
101927244	2
5733	5563
100132618	13
9406	1127
406962	4
100852410	4
257194	814
100852409	0
101927295	0
127255	109
100526835	0
8790	350
51086	0
105378804	1
105378803	0
127254	0
101927320	0
1429	978
127253	580
431707	0
204962	9
34	3704
1744	66
5876	913
692085	0
26805	0
26804	3
4438	2
127247	0
101927342	0
256435	427
81849	1
102466995	0
10026	643
26289	20
26009	854
23032	2510
374986	622
374987	3
91624	541
8880	885
11080	1031
54810	218
149047	0
5737	117
10964	444
10561	246
64123	3712
101927412	0
23266	1708
101927434	0
101927498	0
101927587	0
101927560	2
79739	217
5567	954
148418	11
391051	0
58511	0
80135	486
2787	1397
100505741	10
1486	399
103695366	0
439927	0
117178	79
23566	6
255231	8
55283	187
126820	8
100616481	0
84144	166
148423	365
8915	234
646626	6
23576	433
3491	1091
54680	466
255631	9
57489	349
102465842	0
9635	67
1179	0
22802	9
9629	0
105378828	69
51100	6053
9403	2639
9653	644
339524	1398
101927844	0
105378832	4
8543	2075
100505768	0
101927891	4
5586	1712
2959	313
56267	619
494115	422
2635	219
2633	337
2634	1336
388646	1
115361	1053
115362	20
729930	0
163351	0
400759	38
23507	633
84230	1460
400761	17
55144	284
105378846	0
492303	11
284695	407
343472	0
84146	627
164045	8
8317	33
7049	4463
676	0
253152	4
646817	27
284697	18
23285	106
388649	0
11146	120
79871	203
2672	12
7813	449
6125	12463
388650	1070
6083	0
26782	3
22823	242
50999	2690
343099	97
100131564	79
1810	851
54874	1530
100126520	0
8412	866
100129046	5
100126348	0
100189133	2
30836	931
2730	813
24	17
9411	3671
5825	1113
2152	1565
101928079	1
100616321	0
126969	30
1266	3883
105378862	5
729970	154
199857	382
101928098	0
148534	812
100527978	13
101928118	10
25950	112
440594	0
100996635	0
102723661	2
101928241	0
58155	320
1806	1044
100873932	2
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	237
163404	0
100129620	0
9890	135
101928270	1
54873	7001
391059	47
178	1533
23443	584
64645	1027
163786	70
54482	208
127495	3
1629	1050
100506007	16
8634	696
693138	0
8556	89
54112	1
100128787	0
7412	174
2135	311
148867	417
51611	358
102606465	76
101928334	96
101928370	80
1901	3325
104355286	0
118427	0
94236	0
1301	45
101928436	4
55599	144
280	80
648740	4
279	0
276	1
277	2
278	0
100129138	3
101928476	0
55170	137
22854	1
10451	140
102465839	0
100873946	0
29957	1059
148545	0
653149	0
284611	367
113802	135
55119	849
163479	0
6814	666
254268	1
642864	0
29899	65
23155	954
22911	354
6884	321
56900	1270
677766	1
127003	0
57535	191
6301	2973
1952	141
84722	11
343263	2
6272	4962
5686	1190
284612	170
127002	34
284613	300
57463	529
83873	0
2773	1634
406974	1
2780	6
271	183
2948	297
2946	252
2944	450
2949	266
2947	1012
79574	2
1435	1010
10768	4961
85369	462
257	36
104355139	7
164153	20
388662	0
100873974	0
3749	103
440600	3
64783	183
9122	66
10542	1417
101410535	13
84432	7
643160	3
440602	0
3744	0
3737	138
3738	16
963	101
55791	294
128338	1798
10390	1016
79961	381
1117	863
149620	15
27159	46
128344	32
441897	0
5016	31
79084	678
515	3117
128346	41
57413	1
140	8
100129269	0
5906	2037
55924	999
100506343	5
101928718	4
11218	316
3752	77
100874295	0
100873995	0
643355	11
55917	741
100422976	0
7482	25
54879	277
829	2442
4343	391
389	3800
333926	15
284467	1
100996702	1
6566	845
246182	0
100506392	8
100996251	31
9860	196
643441	0
260425	242
10745	177
54665	447
100287722	3
26191	200
440603	6
10717	250
64858	155
101928846	8
204851	2140
56944	1190
148281	2
51592	818
10286	752
163259	58
270	0
4893	875
7812	24813
80143	833
6847	6
7252	0
10100	149
4803	19
81839	492
845	645
4808	0
101928995	0
101928977	0
55356	28
126868	4
476	3600
84852	38
101929023	0
965	310
100616384	0
3321	134
100302117	0
388667	0
914	16
5738	372
9398	3
101929099	2
8458	187
100126331	0
80263	37
79679	20
104355292	0
10905	1657
100996263	0
54855	47
54834	329
10885	945
200162	128
6913	1055
10352	263
104472716	0
101929147	92
51179	1
100874270	0
3284	1
3283	0
128102	6
644242	18
90874	127
26227	1801
3158	8
83998	0
343505	0
11085	0
4853	5200
9554	1018
105378954	7
728841	60
767846	5
100996724	171
101929796	18
101060684	75
100189005	0
101954277	0
653505	1
728855	80
101954264	0
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	0
100996318	0
337875	1
653820	0
653464	84
100873165	0
647121	40
101929815	0
100189261	0
101954269	0
26863	1
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	0
100996712	9
101060524	0
730262	0
101954267	0
100189323	0
284565	39
100189127	0
728945	0
105371215	0
1818	0
645166	22
647135	34
728833	0
101929805	0
102724235	2
103091866	8
645142	0
101954266	1
7214	0
100288142	42
100126510	0
101060254	2
101929780	12
653519	58
5174	6
11126	12
27246	443
10623	449
200035	32
10401	376
102466191	0
148741	112
8515	15
8799	477
114814	14
9939	1136
128077	787
84265	925
284615	9
10628	28910
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	1
101928979	2
100132406	49
388677	8
170688	3
105371242	0
102724558	1
100288805	5
105373468	0
149013	213
728989	1
100189334	0
101447996	0
644861	0
5565	638
171423	340
2330	119
9557	640
100289211	0
607	230
51205	190
2702	649
2703	0
51463	30
100034743	0
100189140	0
26864	0
100189193	0
200030	72
101927468	1
100189056	0
100189307	0
100189174	0
100188998	0
100847044	1
101954273	1
102466225	0
26860	0
100132057	8
101954272	0
388685	30
644591	0
25832	173
100996763	52
440672	4
9659	1182
400818	68
653513	32
100996761	1
101060226	145
653598	1
57234	43
644634	0
100189228	0
102723955	0
100189059	0
440689	1
2209	3
101927767	1
653604	0
8370	0
105371405	1
126961	0
8337	1
337873	1
723790	0
333932	0
554313	0
8349	201
8338	0
317772	0
51027	167
9900	3
10262	719
10903	72
56957	976
105373477	0
11311	956
51177	296
81611	668
23632	1
51107	1715
79630	198
148523	50
54460	1108
9129	692
23248	1018
80222	368
102465529	0
1893	955
100874054	0
54507	408
105371437	1
100422997	0
574406	2
4170	3793
2029	2927
55204	548
84072	0
1520	411
1513	2189
405	1251
9869	484
29956	2441
8416	92
55793	432
58497	441
149428	4
54964	76
56882	781
10962	15
126626	174
10500	199
100534012	0
79626	19
388695	181
79005	59
29765	10
6944	584
8394	966
5710	2016
57592	258
5298	1840
5993	573
8991	5860
5692	3090
23126	1008
57530	19
7286	622
693139	0
81609	524
11189	0
284485	1
65005	623
51686	38
11022	199
339398	1
6097	97
100191040	5
100132111	18
284486	20
117145	405
6281	4405
441908	0
6282	3062
100131107	0
126637	0
7062	1
126638	1
388697	5
2312	4
339400	13
388698	1
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	1
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	366
6283	28
6279	208
338324	0
645922	0
6278	0
6277	7677
6276	2
6275	2881
101928034	10
6274	16
6273	11
140576	1603
57402	12
6284	2386
6271	3524
26097	938
23557	795
3608	2384
100189015	1
4881	5990
102466879	0
65123	1353
11000	582
343052	0
105371448	1
57459	571
9909	539
200186	503
27173	1405
102465441	0
148327	92
10899	1418
5872	1256
6232	2198
91181	0
100847024	0
7170	2408
100126346	0
388701	6
25912	4848
9898	2016
10456	2113
89872	1
57198	479
3570	255
126669	1337
126668	91
55585	1349
100874097	1
1141	2
103	3599
3782	50
10654	631
57326	2385
90780	668
101928120	1
6464	2316
1163	384
100423020	1
80308	695
55891	1
51043	853
127579	5
149095	1
100505666	17
8751	2221
1945	26
1944	34
1942	675
55974	452
54344	150
200185	1163
80128	3
4582	26
693235	0
7059	331
4580	171
2630	9
2629	239
10712	318
10067	947
1196	330
57657	26
5313	0
2224	2629
284618	7
23623	263
55870	2285
693140	0
645682	3
645676	8
55154	178
55249	715
7818	1653
100129405	7
54856	504
23208	551
6016	530
22889	510
677823	0
677771	0
339403	1
9181	2193
102465442	0
105371729	0
6746	2743
56893	458
28956	591
57111	28
92312	11
4000	7129
64218	22
9673	1156
11243	231
100527963	1
632	0
79957	12
23381	1732
84283	82
112770	347
391104	0
7203	3121
128229	10
57127	0
10485	0
407046	0
4209	698
128239	4
164118	1
128240	822
54865	632
101928177	2
60484	6
63827	8
10763	5243
1382	365
81875	429
51093	266
79590	1351
3068	2639
5546	747
9047	14
4914	6
3645	2
375033	704
149499	4
9826	1187
768220	1
440695	2
2117	1192
360155	0
83416	1
83417	0
115352	1
79368	1
115350	7
922	0
55243	1747
646268	1
912	28
909	0
911	25
910	0
913	2
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	16
81448	0
391114	0
128371	0
128372	0
81442	0
4332	105
149628	4
3428	1428
9447	4
100189166	0
57863	115
100131825	6
2532	1304
2205	34
441911	0
26476	0
127385	0
325	0
1401	2
54935	207
343413	10
56833	13
284677	16
391123	3
25790	13
100422852	0
8407	4931
57549	2
89886	0
100505633	32
93183	270
3766	0
3765	1
93185	449
477	1645
480	2
844	4
729867	3
8682	7713
50717	2471
5824	6808
4807	9
1314	4097
474338	28
23385	1819
57216	35
114836	11
8832	42
6504	2
962	44
57823	13
4063	5
51744	8
55600	0
101928372	0
142683	0
50848	1745
100131187	461
7391	898
257106	127
81607	20
126823	28
5202	914
4817	647
9191	785
51506	1322
27005	282
5498	172
8703	428
9507	388
4720	2364
2207	202
336	0
84134	416
100847090	0
9970	7
654790	7
4359	142
6391	1642
257177	141
100189373	3
100189407	2
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	64
100189380	0
3310	9
100189018	0
100189011	0
100189126	0
2214	56
9103	6
3311	16
100189003	1
2215	70
2213	83
641311	2
84824	6
127943	21
11266	210
102724329	2
22926	1200
25903	250
9722	52
100616386	0
693141	0
284680	5
400793	312
117157	7
127933	3228
6675	2034
4921	13466
51478	106
339512	1
5999	33
8490	11171
101928404	1
83540	5
100422212	0
5087	2417
100505795	0
4009	17
6258	82
400794	0
440699	0
4259	5264
223	6734
440700	1
54499	1741
100147773	4
7371	288
100500832	0
149297	59
100126349	0
116123	0
57645	729
117143	157
387597	0
84944	0
10223	2
92235	4
101928484	0
5451	344
919	28
8804	3338
92241	385
100189211	0
100189019	0
9019	2747
55811	5
25874	3147
55827	2038
100313835	0
23432	248
261726	770
375035	59
84832	59
9095	15
693142	0
100505918	0
101928565	0
6846	2
6375	1
1805	5243
79100	0
101978719	1
101928596	0
481	90
29922	177
8548	544
57821	3
10560	247
2153	20
6403	304
6402	134
6401	14
92342	122
55732	94
57147	240
22920	645
149281	0
100423010	0
100422839	0
284688	3
101928650	3
92344	138
5396	1612
80133	0
2328	53
100302178	0
100847009	0
388714	1
2327	3370
2326	150
2329	99
7151	4
23215	2693
4653	369
8674	526
51603	604
26052	121
100874284	1
100628315	216
406996	0
100422882	0
406977	0
102724541	7
92346	3
5279	330
51430	749
356	1
8995	0
7292	32
100506023	23
101928673	14
9588	13610
284525	2
730159	0
339416	3
27252	847
91687	89
55157	505
100506046	17
60674	1194
26769	2
26802	9
26774	8
26770	4
692198	0
26806	2
692197	2
692196	3
692195	1
619498	6
84614	57
462	2
149041	760
102724601	0
9910	373
9293	0
101928696	0
27101	1387
63931	850
63923	489
9674	5959
7143	8
101928727	0
101928751	0
64326	708
677679	0
60676	75
460	1
574441	0
57795	2
102724661	2
101928778	0
89866	117
730102	437
100302401	43
9462	531
400797	1
84066	0
105373472	0
400798	3
100616328	0
55103	130
9068	794
9917	2123
64222	572
27	731
6646	497
126859	1
7827	0
163589	21
148753	0
163590	1190
26092	2002
9857	1376
5768	935
200058	92
89884	4
100527964	21
84320	354
100423032	0
148756	1
9213	475
57710	66
10228	1050
3140	328
51278	290
101928973	0
100287948	0
777	1
127665	1
400799	0
2752	42412
127670	0
388719	0
353299	0
6041	330
6004	40
284648	4
85397	0
80896	86
1660	2926
81626	0
3915	10985
3918	93
23057	1374
284649	5
9887	1353
4688	133
10092	2026
23179	1018
403314	1
23127	7
116461	595
102724846	0
81563	1183
80267	1060
116496	902
101929069	0
6045	376
81627	454
54823	111
10625	886
100288079	0
101929093	0
83872	963
10216	123
7175	2758
54953	652
10896	5
102724919	1
5132	0
5743	9
103752588	0
5321	666
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	29
431704	0
5996	1
6003	8
100616345	447
5997	283
102724954	1
51377	720
6738	630
51022	326
79577	1190
100302163	0
8707	7
101929184	0
343450	14
100616363	0
3075	2427
10878	3
3078	1
10877	0
3080	0
81494	0
2165	0
259266	3
360023	428
23418	6
163486	227
388722	30
56956	1
140609	3976
127124	0
5788	185
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	215
554279	1
23528	314
9928	1
83479	270
101929224	0
23271	1408
2848	0
55765	0
23046	33
779	0
647219	0
252839	604
91156	5
5317	791
7139	2
3898	13
7135	0
23612	1348
1465	3190
376693	6
89796	2902
100873949	0
100847050	0
100302158	0
55705	1448
102466724	0
149345	67
25802	1836
10440	1080
6051	742
102465443	0
1999	44
9283	1
127829	816
5778	8
148713	1
59352	7
29089	15
4660	1215
127833	17
10765	544
100506696	20
641515	0
148709	2
5877	199
59349	760
51094	1789
51706	1120
100506747	0
92703	496
8497	2
4656	0
134	1360
4608	5
1116	103
1118	7
100506775	4
730227	2
7832	1214
2331	13944
5549	4961
26254	5
493	13612
677843	0
84719	10
54900	9
9877	2446
100381270	350
6635	547
284573	2
9580	829
55224	48
101929441	0
5972	4
3814	0
127845	2
22874	124
127841	0
84919	1138
5287	1349
100189122	4
100189425	0
4194	502
10446	59
23114	174
6900	8
388730	40
5929	531
25778	554
9911	42
81788	61
55220	1
284576	0
93273	1
101669762	0
105371697	0
442891	0
100189098	0
5129	53
284578	34
148808	223
2005	1086
85414	11
64710	6665
8934	643
254428	941
148811	21
284581	45
115019	1
103021296	2
103021295	1
338382	158
1510	0
440712	13
553	0
729533	5
23380	450
9641	46
102466202	0
83593	75
1939	1091
8444	200
9261	1944
3586	5
29949	0
50604	0
11009	1
9214	58
5284	351
83953	0
79098	23
5208	138
55432	196
725	2
722	4
1604	928
1380	1
1378	12
1379	0
4179	5162
407026	16
407025	4
148696	11
947	5732
105372883	31
5362	904
642587	12
406988	0
57172	0
3914	1101
100422894	0
50486	21340
3290	522
80342	34
148304	49
3664	88
27042	360
255928	0
574036	72
56256	87
105373474	3
55733	49
3756	13
55758	828
7188	168
84791	132
343035	0
7779	163
4751	0
9926	2696
102723727	0
25896	402
51514	12
100131205	21
100422947	0
101929541	0
5525	6881
692157	1
55248	52
29937	926
101929565	0
467	129
149647	0
55509	21
25936	585
128387	443
149643	0
642946	7
28982	129
79805	15
90806	521
26750	455
100505832	1
100861504	0
5629	44
105372911	0
56950	466
5784	2156
1063	34
3776	9
101929612	2
51133	1366
7399	2
102723833	0
2104	15
55105	186
128153	7
103752555	0
100885798	0
101929631	0
51018	539
728463	1
7042	36
103611157	0
643723	22
127018	586
102723886	11
55532	0
2058	3001
10380	429
55699	3963
406997	1
406969	0
25782	1013
100302234	0
677818	0
6791	3
4139	624
79762	2475
54996	1002
64757	7044
101929730	12
100873924	2
105373280	10
3142	106
400804	2
11221	212
101929771	0
100189378	0
79802	11
9015	91
100506161	41
375056	2472
64853	684
148362	715
400823	0
84976	174
7100	61
55061	8
164127	0
388743	7
824	6829
7159	405
105369195	30
441124	2
23219	999
8560	1940
101927143	0
101927164	0
4931	252
100313769	0
29097	612
80232	2281
100616468	0
149111	56
127602	17
3930	1622
55740	2194
6726	2224
2052	12261
9725	1026
10637	1
29920	797
102466270	0
7044	55
163859	436
3020	499
64746	922
83881	0
286826	73
142	2042
375057	63
3707	1795
100506443	3
5664	485
56997	5527
105379282	14
8476	2580
339500	116
100130093	6
65094	149
116841	244
105373289	2
339501	0
7483	39
100847072	0
101060022	1
89780	0
100506571	2
375	5676
100500810	0
79169	143
128308	288
2987	1577
57165	48
574432	0
200205	240
574407	2
84033	109
101927401	4
81559	147
102465444	0
51127	2
8290	0
92815	2
128312	0
100616308	1
149603	1563
100129094	5
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	863
574029	1
100169768	0
