Geneid	SRR13615480
729930	0
163351	4
400759	39
23507	410
84230	762
400761	13
55144	475
105378846	0
492303	7
284695	289
343472	0
84146	704
164045	14
8317	26
7049	3888
676	3
253152	14
646817	17
284697	20
23285	86
388649	0
11146	81
79871	163
2672	4
7813	454
6125	14043
388650	628
6083	0
26782	1
22823	276
50999	1654
343099	62
100131564	101
1810	631
54874	1118
100126520	0
8412	449
100129046	2
100126348	0
100189133	1
30836	678
2730	645
24	37
9411	2856
5825	921
2152	740
101928079	17
100616321	0
126969	147
1266	4331
105378862	10
729970	83
199857	224
101928098	0
148534	329
100527978	6
101928118	13
25950	126
440594	3
100996635	50
102723661	0
101928241	0
58155	207
1806	1102
100873932	0
100873933	0
400765	0
100616452	0
406928	0
729987	0
51375	338
163404	0
100129620	0
9890	145
101928270	0
54873	3460
391059	73
178	813
23443	622
64645	840
163786	72
54482	142
127495	18
1629	665
100506007	11
8634	393
693138	0
8556	139
54112	67
100128787	0
7412	621
2135	338
148867	489
51611	306
102606465	39
101928334	92
101928370	49
1901	1851
104355286	0
118427	0
94236	0
1301	29
101928436	8
55599	192
280	128
648740	5
279	0
276	0
277	2
278	0
100129138	2
101928476	0
55170	212
22854	12
10451	981
102465839	0
100873946	0
29957	683
148545	3
653149	3
284611	739
113802	141
55119	535
163479	1
6814	683
254268	5
642864	2
29899	68
23155	711
22911	253
6884	188
56900	955
677766	0
127003	2
57535	2415
6301	1959
1952	413
84722	31
343263	1
6272	2944
5686	824
284612	45
127002	44
284613	281
57463	260
83873	1
2773	1284
406974	1
2780	4
271	271
2948	316
2946	261
2944	2
2949	475
2947	1227
79574	0
1435	1167
10768	2816
85369	446
257	48
104355139	3
164153	7
388662	3
100873974	2
3749	137
440600	2
64783	133
9122	236
10542	846
101410535	8
84432	7
643160	4
440602	0
3744	0
3737	301
3738	37
963	225
55791	259
128338	871
10390	563
79961	287
1117	257
149620	0
27159	0
128344	62
441897	0
5016	28
79084	387
515	1787
128346	83
57413	9
140	23
100129269	4
5906	1486
55924	369
100506343	1
101928718	1
11218	217
3752	52
100874295	0
100873995	0
643355	8
55917	587
100422976	0
7482	42
54879	385
829	1699
4343	451
389	3042
333926	52
284467	5
100996702	5
6566	527
246182	1
100506392	6
100996251	17
9860	169
643441	1
260425	346
10745	142
54665	425
100287722	4
26191	40
440603	4
10717	165
64858	152
101928846	1
204851	1695
56944	1865
148281	7
51592	759
10286	490
163259	49
270	15
4893	711
7812	17383
80143	746
6847	15
7252	1
10100	243
4803	18
81839	339
845	369
4808	0
101928995	0
101928977	0
55356	39
126868	0
476	7284
84852	41
101929023	2
965	171
100616384	0
3321	417
100302117	0
388667	0
914	63
5738	1143
9398	11
101929099	4
8458	182
100126331	0
80263	57
79679	1333
104355292	0
10905	1957
100996263	0
54855	156
54834	228
10885	555
200162	40
6913	548
10352	249
104472716	5
101929147	76
51179	5
100874270	0
3284	0
3283	1
128102	3
644242	6
90874	192
26227	807
3158	902
83998	0
343505	0
11085	0
4853	3690
9554	722
105378954	2
728841	38
767846	6
100996724	127
101929796	25
101060684	84
100189005	0
101954277	0
653505	0
728855	56
101954264	0
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	1
100996318	0
337875	0
653820	1
653464	60
100873165	0
647121	5
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	3
100996713	0
554282	0
100996712	5
101060524	0
730262	0
101954267	0
100189323	0
284565	102
100189127	0
728945	0
105371215	0
1818	0
645166	53
647135	49
728833	1
101929805	0
102724235	7
103091866	9
645142	0
101954266	1
7214	0
100288142	35
100126510	0
101060254	2
101929780	14
653519	76
5174	62
11126	15
27246	337
10623	351
200035	26
10401	441
102466191	0
148741	120
8515	105
8799	467
114814	20
9939	961
128077	753
84265	600
284615	17
10628	33492
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	4
100132406	13
388677	7
170688	4
105371242	1
102724558	7
100288805	5
105373468	2
149013	178
728989	1
100189334	0
101447996	0
644861	9
5565	520
171423	540
2330	281
9557	500
100289211	5
607	271
51205	83
2702	582
2703	0
51463	30
100034743	6
100189140	0
26864	0
100189193	0
200030	70
101927468	0
100189056	0
100189307	0
100189174	0
100188998	0
100847044	1
101954273	1
102466225	0
26860	0
100132057	11
101954272	0
388685	81
644591	1
25832	96
100996763	50
440672	4
9659	753
400818	55
653513	39
100996761	0
101060226	74
653598	1
57234	40
644634	0
100189228	0
102723955	0
100189059	0
440689	2
2209	7
101927767	0
653604	1
8370	0
105371405	2
126961	0
8337	1
337873	1
723790	1
333932	0
554313	0
8349	180
8338	0
317772	0
51027	99
9900	82
10262	576
10903	166
56957	724
105373477	1
11311	674
51177	286
81611	733
23632	10
51107	1915
79630	195
148523	26
54460	779
9129	496
23248	814
80222	263
102465529	0
1893	534
100874054	0
54507	357
105371437	3
100422997	0
574406	4
4170	3171
2029	2234
55204	658
84072	2
1520	1036
1513	3601
405	1212
9869	483
29956	1861
8416	140
55793	331
58497	399
149428	166
54964	63
56882	1014
10962	35
126626	117
10500	140
100534012	0
79626	40
388695	107
79005	39
29765	5
6944	435
8394	543
5710	1539
57592	286
5298	1024
5993	549
8991	2374
5692	2086
23126	968
57530	223
7286	196
693139	0
81609	462
11189	1
284485	2
65005	479
51686	41
11022	156
339398	2
6097	237
100191040	10
100132111	16
284486	37
117145	404
6281	3369
441908	1
6282	3865
100131107	0
126637	0
7062	5
126638	0
388697	3
2312	9
339400	9
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	4
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	1
114771	0
57115	0
6280	388
6283	0
6279	114
338324	0
645922	0
6278	5
6277	8158
6276	3
6275	3261
101928034	18
6274	8
6273	31
140576	1521
57402	281
6284	1475
6271	1639
26097	666
23557	493
3608	1867
100189015	1
4881	2020
102466879	0
65123	954
11000	416
343052	0
105371448	0
57459	633
9909	402
200186	426
27173	1529
102465441	0
148327	404
10899	1035
5872	1010
6232	2268
91181	2
100847024	1
7170	2343
100126346	0
388701	0
25912	2591
9898	1717
10456	913
89872	0
57198	744
3570	368
126669	926
126668	48
55585	1100
100874097	0
1141	29
103	3617
3782	89
10654	566
57326	2679
90780	538
101928120	0
6464	1803
1163	183
100423020	1
80308	349
55891	2
51043	442
127579	18
149095	6
100505666	17
8751	1872
1945	114
1944	77
1942	1001
55974	393
54344	93
200185	784
80128	11
4582	865
693235	0
7059	623
4580	128
2630	22
2629	315
10712	218
10067	612
1196	333
57657	21
5313	0
2224	1058
284618	5
23623	262
55870	1973
693140	0
645682	0
645676	10
55154	164
55249	551
7818	1178
100129405	14
54856	477
23208	427
6016	406
22889	340
677823	0
677771	0
339403	0
9181	949
102465442	0
105371729	1
6746	3000
56893	374
28956	427
57111	320
92312	67
4000	3906
64218	182
9673	416
11243	178
100527963	1
632	0
79957	17
23381	1069
84283	78
112770	439
391104	0
7203	2386
128229	2
57127	1
10485	6
407046	0
4209	810
128239	10
164118	0
128240	671
54865	384
101928177	7
60484	0
63827	8
10763	2699
1382	1481
81875	395
51093	234
79590	846
3068	2526
5546	506
9047	7
4914	3
3645	5
375033	747
149499	2
9826	734
768220	0
440695	0
2117	800
360155	1
83416	12
83417	0
115352	7
79368	2
115350	4
922	1
55243	1545
646268	0
912	24
909	0
911	28
910	1
913	12
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	28
81448	0
391114	0
128371	0
128372	0
81442	0
4332	54
149628	20
3428	1631
9447	7
100189166	0
57863	315
100131825	32
2532	1618
2205	71
441911	0
26476	0
127385	0
325	0
1401	1
54935	330
343413	14
56833	32
284677	31
391123	4
25790	20
100422852	0
8407	5478
57549	75
89886	6
100505633	57
93183	271
3766	3
3765	0
93185	422
477	1055
480	7
844	12
729867	2
8682	6186
50717	1801
5824	2711
4807	3
1314	3435
474338	17
23385	1893
57216	245
114836	18
8832	95
6504	13
962	69
57823	68
4063	12
51744	17
55600	0
101928372	0
142683	0
50848	1884
100131187	494
7391	539
257106	198
81607	331
126823	33
5202	358
4817	352
9191	535
51506	1500
27005	247
5498	155
8703	316
9507	104
4720	1318
2207	314
336	0
84134	296
100847090	0
9970	5
654790	31
4359	120
6391	873
257177	121
100189373	1
100189407	4
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	106
100189380	0
3310	7
100189018	0
100189011	2
100189126	0
2214	175
9103	20
3311	34
100189003	0
2215	23
2213	90
641311	2
84824	2
127943	10
11266	185
102724329	1
22926	1079
25903	598
9722	38
100616386	0
693141	0
284680	2
400793	326
117157	21
127933	2365
6675	1132
4921	10678
51478	53
339512	1
5999	50
8490	12653
101928404	0
83540	8
100422212	0
5087	2433
100505795	0
4009	25
6258	34
400794	1
440699	1
4259	2510
223	3814
440700	2
54499	1473
100147773	5
7371	492
100500832	0
149297	35
100126349	0
116123	0
57645	601
117143	177
387597	2
84944	0
10223	0
92235	3
101928484	0
5451	430
919	67
8804	2426
92241	435
100189211	0
100189019	0
9019	3368
55811	5
25874	942
55827	1300
100313835	0
23432	272
261726	591
375035	53
84832	109
9095	41
693142	0
100505918	0
101928565	0
6846	1
6375	16
1805	5441
79100	0
101978719	1
101928596	6
481	1096
29922	142
8548	411
57821	4
10560	222
2153	13
6403	462
6402	70
6401	15
92342	142
55732	85
57147	235
22920	579
149281	0
100423010	0
100422839	0
284688	4
101928650	2
92344	169
5396	2230
80133	0
2328	279
100302178	0
100847009	0
388714	6
2327	4649
2326	307
2329	126
7151	1
23215	2336
4653	288
8674	478
51603	518
26052	97
100874284	1
100628315	109
406996	0
100422882	0
406977	0
102724541	0
92346	0
5279	358
51430	650
356	7
8995	0
7292	39
100506023	3
101928673	6
9588	4538
284525	2
730159	0
339416	8
27252	523
91687	50
55157	355
100506046	16
60674	2119
26769	2
26802	13
26774	6
26770	1
692198	0
26806	2
692197	0
692196	5
692195	1
619498	5
84614	38
462	0
149041	523
102724601	3
9910	638
9293	0
101928696	0
27101	814
63931	641
63923	633
9674	1392
7143	0
101928727	0
101928751	0
64326	554
677679	0
60676	181
460	48
574441	0
57795	6
102724661	3
101928778	0
89866	190
730102	597
100302401	32
9462	774
400797	2
84066	1
105373472	0
400798	4
100616328	0
55103	347
9068	853
9917	1701
64222	459
27	468
6646	429
126859	0
7827	0
163589	47
148753	6
163590	850
26092	1585
9857	941
5768	1363
200058	291
89884	3
100527964	18
84320	286
100423032	0
148756	3
9213	626
57710	44
10228	660
3140	589
51278	329
101928973	0
100287948	0
777	2
127665	6
400799	0
2752	10574
127670	2
388719	0
353299	0
6041	330
6004	78
284648	7
85397	1
80896	131
1660	2284
81626	0
3915	10487
3918	1670
23057	267
284649	4
9887	1076
4688	150
10092	1807
23179	968
403314	0
23127	89
116461	383
102724846	0
81563	1918
80267	971
116496	2147
101929069	0
6045	350
81627	370
54823	120
10625	1797
100288079	0
101929093	0
83872	1025
10216	976
7175	2209
54953	535
10896	3
102724919	2
5132	0
5743	27
103752588	1
5321	480
104169671	0
101929766	0
339479	10
101929120	0
440704	0
64407	19
431704	0
5996	16
6003	5
100616345	545
5997	479
102724954	0
51377	487
6738	445
51022	99
79577	898
100302163	0
8707	5
101929184	0
343450	47
100616363	0
3075	4548
10878	9
3078	1
10877	0
3080	0
81494	0
2165	0
259266	12
360023	503
23418	8
163486	216
388722	14
56956	0
140609	4521
127124	0
5788	334
100131234	0
406955	3
406995	0
102800316	0
104266961	0
400800	0
2494	140
554279	2
23528	336
9928	4
83479	204
101929224	0
23271	1069
2848	0
55765	8
23046	72
779	0
647219	0
252839	985
91156	15
5317	754
7139	7
3898	277
7135	21
23612	629
1465	9108
376693	11
89796	1430
100873949	0
100847050	0
100302158	0
55705	1098
102466724	0
149345	148
25802	2589
10440	602
6051	939
102465443	0
1999	967
9283	2
127829	511
5778	30
148713	4
59352	114
29089	22
4660	2497
127833	13
10765	853
100506696	16
641515	0
148709	2
5877	156
59349	544
51094	1333
51706	950
100506747	0
92703	397
8497	7
4656	0
134	235
4608	0
1116	2224
1118	190
100506775	3
730227	0
7832	1539
2331	6857
5549	2242
26254	2
493	8314
677843	0
84719	7
54900	5
9877	2001
100381270	336
6635	537
284573	2
9580	633
55224	387
101929441	2
5972	2
3814	0
127845	17
22874	804
127841	1
84919	792
5287	977
100189122	0
100189425	0
4194	381
10446	112
23114	614
6900	10
388730	24
5929	354
25778	614
9911	26
81788	22
55220	20
284576	0
93273	3
101669762	10
105371697	0
442891	0
100189098	0
5129	119
284578	25
148808	142
2005	1069
85414	41
64710	5729
8934	490
254428	536
148811	15
284581	0
115019	0
103021296	0
103021295	0
338382	152
1510	0
440712	8
553	0
729533	1
23380	350
9641	76
102466202	0
83593	177
1939	1006
8444	114
9261	1299
3586	4
29949	0
50604	2
11009	0
9214	54
5284	1015
83953	0
79098	298
5208	188
55432	167
725	10
722	308
1604	2152
1380	13
1378	45
1379	1
4179	4259
407026	8
407025	1
148696	12
947	5459
105372883	38
5362	543
642587	548
406988	4
57172	2
3914	1441
100422894	0
50486	3080
3290	498
80342	60
148304	34
3664	976
27042	354
255928	2
574036	54
56256	197
105373474	1
55733	177
3756	5
55758	602
7188	219
84791	73
343035	0
7779	175
4751	4
9926	2443
102723727	0
25896	221
51514	21
100131205	10
100422947	0
101929541	4
5525	2227
692157	1
55248	64
29937	929
101929565	0
467	93
149647	0
55509	18
25936	437
128387	250
149643	1
642946	16
28982	94
79805	56
90806	414
26750	323
100505832	3
100861504	0
5629	144
105372911	0
56950	473
5784	1727
1063	77
3776	214
101929612	0
51133	1354
7399	1
102723833	0
2104	51
55105	209
128153	15
103752555	1
100885798	0
101929631	0
51018	326
728463	0
7042	82
103611157	0
643723	8
127018	305
102723886	14
55532	0
2058	1959
10380	371
55699	2300
406997	0
406969	0
25782	972
100302234	0
677818	0
6791	4
4139	395
79762	1762
54996	422
64757	2083
101929730	35
100873924	5
105373280	4
3142	81
400804	3
11221	144
101929771	0
100189378	0
79802	12
9015	61
100506161	34
375056	1702
64853	428
148362	766
400823	1
84976	220
7100	179
55061	111
164127	1
388743	85
824	4467
7159	456
105369195	11
441124	1
23219	659
8560	1362
101927143	0
101927164	0
4931	241
100313769	2
29097	489
80232	1796
100616468	0
149111	48
127602	40
3930	894
55740	2343
6726	1920
2052	5624
9725	623
10637	2
29920	568
102466270	0
7044	18
163859	346
3020	574
64746	784
83881	3
286826	70
142	1518
375057	125
3707	1017
100506443	0
5664	338
56997	1723
105379282	12
8476	1809
339500	164
100130093	13
65094	96
116841	257
105373289	10
339501	0
7483	52
100847072	0
101060022	0
89780	0
100506571	2
375	4210
100500810	0
79169	125
128308	156
2987	1226
57165	48
574432	1
200205	140
574407	19
84033	219
101927401	3
81559	140
102465444	0
51127	18
8290	0
92815	14
128312	0
100616308	0
149603	1131
100129094	2
100169751	0
100169753	0
100169754	0
100169755	0
100169756	0
100169757	0
100169758	0
100169759	0
100169760	0
100169761	0
100169762	0
100169763	0
100169764	0
100169765	0
100169766	0
100169767	0
58480	346
574029	1
100169768	0
105373132	1
5867	670
10638	0
126731	122
58	1
55746	825
101927478	0
23456	303
27097	412
9816	156
101927532	2
2590	1025
79605	9
101927553	0
