"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"3479",2658.42560758162,2.3443241194998,0.445850929512866,5.25808956383962,1.45559628133941e-07,1.39067891372518e-06,"yes"
"55790",401.215168043573,1.2371992942558,0.235475594231168,5.25404468473805,1.48794755216474e-07,1.41819779328167e-06,"yes"
"80274",85.3743590591108,2.04600651711756,0.389615730326924,5.25134474267959,1.50992774693411e-07,1.43725775863398e-06,"yes"
"101928370",36.543578032592,2.491821840299,0.474614479814789,5.25020189285291,1.51932596889209e-07,1.44466071076338e-06,"yes"
"285381",612.151197329042,1.10064801848235,0.209677109194211,5.24925216067764,1.52717910623779e-07,1.45005837512469e-06,"yes"
"54716",12.4243489593105,1.86529032281431,0.355457258412031,5.24757978258006,1.54110317502653e-07,1.46189032554605e-06,"yes"
"9341",2614.45310267673,1.01475765339858,0.193420500144701,5.2463810849389,1.55115887584172e-07,1.47073114096055e-06,"yes"
"5707",1594.24599962605,1.09115990074692,0.2084041794977,5.23578703352714,1.64283295528709e-07,1.55029755794726e-06,"yes"
"145567",464.856621418853,1.39787283752006,0.267235074842377,5.23087337373122,1.68711048747306e-07,1.58833147965728e-06,"yes"
"85443",29.6823681756692,1.85269546357594,0.354738698764395,5.22270468383951,1.76328479522719e-07,1.65536745900451e-06,"yes"
"2334",210.309209449934,3.4642603241288,0.664145794845247,5.21611421922202,1.82715532920766e-07,1.71211221588718e-06,"yes"
"256227",8.98532775106081,2.52366289445446,0.484298452107075,5.21096626155745,1.87859616639643e-07,1.75784183416505e-06,"yes"
"57118",302.338218000933,1.17235050808659,0.225110194540284,5.20789611719159,1.90993796077828e-07,1.78392304090403e-06,"yes"
"10060",1114.28332640714,2.1525688948167,0.41370695817731,5.20312470522706,1.95965272739002e-07,1.82599436188085e-06,"yes"
"3764",471.54495794038,1.16683303139976,0.224787415298519,5.19082898769135,2.09359849405674e-07,1.93636062474373e-06,"yes"
"9397",1001.26039283773,1.45300467748773,0.279988142525388,5.18952218612606,2.10834383892777e-07,1.9490965915194e-06,"yes"
"22795",796.885058321562,1.53884409367296,0.296883346191556,5.18332912038813,2.17959922392005e-07,2.0112488314169e-06,"yes"
"729",138.415574823623,1.97933026068852,0.382812347521262,5.17049743432996,2.334716792945e-07,2.1444845836669e-06,"yes"
"6854",561.035767792204,1.89133586484272,0.365832681098222,5.16994780008438,2.34159392310117e-07,2.14981340105756e-06,"yes"
"224",3140.96213338207,1.50171102451269,0.29049484457881,5.1694928586083,2.34730103949369e-07,2.15406363068689e-06,"yes"
"346007",68.2970222185506,2.05430410781242,0.39747497034557,5.16838608988734,2.36124132204817e-07,2.16387575899939e-06,"yes"
"6566",534.246586102223,1.04309274769507,0.20185732038557,5.16747545099006,2.37277120429719e-07,2.16946834676523e-06,"yes"
"654",356.131877599523,1.83272152714612,0.354736524781949,5.16643029153162,2.386071336119e-07,2.17963472554893e-06,"yes"
