"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"28378",1.88648095464619,-4.22139892542333,1.17446815877603,-3.59430683061058,0.000325256354130676,0.00128577902492283,"yes"
"6299",26.5240426849167,-1.623499039673,0.451833479508294,-3.59313577524128,0.000326722230947015,0.00129131841604469,"yes"
"338761",3.62520484003704,-3.91809918432566,1.09145616579152,-3.58979069167131,0.000330943589769337,0.0013061946146761,"yes"
"1643",415.67717510183,-1.29726050219596,0.361945213022341,-3.5841349892805,0.000338197153092491,0.00133126540689298,"yes"
"445328",35.5798766263099,-1.86769001277401,0.521449925638997,-3.5817245740045,0.000341333544570608,0.00134216674313058,"yes"
"100130899",205.438435129664,-1.74528989833472,0.487295071606065,-3.58158742008708,0.000341512822606698,0.00134260755024392,"yes"
"27285",12.0551133685751,-1.73565359147469,0.484612011888991,-3.581532336991,0.000341584848179152,0.00134262661957851,"yes"
"100131551",3.09031836257251,-3.67304524760748,1.0258959092813,-3.58032936322036,0.00034316138159513,0.00134829300844149,"yes"
"3136",455.14218636905,-1.06804295992176,0.298511329560515,-3.57789756755363,0.000346369132950268,0.00135956006682581,"yes"
"57648",1608.94589287701,-1.40636665430273,0.393203553248729,-3.5766885692742,0.00034797432586371,0.00136452086541848,"yes"
"116969",12.094054436498,-1.47662083750773,0.413362190359641,-3.57222037221889,0.000353967351056525,0.00138503238950015,"yes"
"8999",20.0978111244374,-2.43174748921705,0.680736896261503,-3.57222812891707,0.000353956864148444,0.00138503238950015,"yes"
"201305",12.0973786651778,-1.67576525686128,0.469696809036467,-3.56775950915854,0.000360046725691981,0.00140579291002259,"yes"
"701",21.6859489198027,-1.84855851239001,0.518595102435601,-3.56455065562361,0.000364480058538582,0.00142060509555589,"yes"
"7101",1.61717148169261,-3.9980166759214,1.12207727455056,-3.56304932521048,0.000366571767666762,0.00142847922019021,"yes"
"606500",7.57664196334738,-1.73627569486011,0.487695045532739,-3.5601667697146,0.000370619348006693,0.00144368912660491,"yes"
"125115",4.80364985780982,-2.9329253862075,0.824335774937112,-3.55792563586271,0.000373795096507463,0.00145520891973016,"yes"
"963",307.456875434923,-1.02806156432339,0.288995922802959,-3.55735663794929,0.000374605421685197,0.00145751188694219,"yes"
"79667",60.5973093277829,-1.31094058959263,0.36852733303577,-3.55724113810952,0.000374770108468385,0.00145786885129576,"yes"
