"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"1073",1319.72667887494,1.38999450364128,0.320225453495829,4.34067463553263,1.42045923669218e-05,8.35266806818673e-05,"yes"
"260429",4.48235787158733,-5.46911050978412,1.26051644516954,-4.33878552774338,1.43272255826894e-05,8.41487680638299e-05,"yes"
"28755",202.298041716189,-1.33644947492762,0.308030343292734,-4.3386942359037,1.43331773812672e-05,8.41589942183867e-05,"yes"
"3839",884.628012368511,1.08383837402064,0.249833151045918,4.33824882519871,1.43622498970209e-05,8.43049305996349e-05,"yes"
"5742",230.052162708019,-1.10834213380672,0.255559965860913,-4.33691611310485,1.44495739302438e-05,8.47926113164363e-05,"yes"
"8073",4473.7486044006,1.12422299523068,0.259244262608067,4.33653953966305,1.44743399614355e-05,8.4913012271562e-05,"yes"
"124056",9.88177599343448,-1.92044612629649,0.442939100098887,-4.33568886979666,1.45304348885171e-05,8.52170780859128e-05,"yes"
"10046",190.950300276106,1.37146951697693,0.316378560956876,4.33490029422021,1.458262030516e-05,8.54980440126819e-05,"yes"
"6538",9.72613766929136,-2.67271460691551,0.616852382173337,-4.3328269196251,1.47206837090133e-05,8.61811087557262e-05,"yes"
"148811",14.6005847587189,1.45003600597449,0.334719994199868,4.33208661299344,1.47702810877188e-05,8.64461517130995e-05,"yes"
"56603",656.480934361701,2.16544771478523,0.500010270769209,4.33080646814301,1.48564215362944e-05,8.68994138852548e-05,"yes"
"283663",13.5061150701519,-1.62267086319,0.37477968822184,-4.3296659722645,1.49335683636551e-05,8.73251114348665e-05,"yes"
"29841",630.45847444681,-1.83414831510509,0.423764329648496,-4.32822724042506,1.50314337997041e-05,8.78203061545414e-05,"yes"
"4162",11866.4066797502,2.03322415816973,0.470068687478468,4.32537672116878,1.52271408084285e-05,8.88857661618167e-05,"yes"
"100270804",27.6690177904384,-1.4548632645897,0.336549538819681,-4.32287998281644,1.54005520722647e-05,8.97669391275456e-05,"yes"
"3249",133.115191325045,-2.42273369191876,0.56077250776696,-4.32035033523002,1.55781682871003e-05,9.06964315625616e-05,"yes"
"4605",21.6020579377377,-1.70352698198121,0.394438141916414,-4.31886980732762,1.56830259615456e-05,9.1227194381086e-05,"yes"
"100505865",50.3649034601487,-2.17376797693915,0.503379591539567,-4.31834745284521,1.57201817777739e-05,9.14167219064202e-05,"yes"
"64577",10.484246967204,-1.82749502778742,0.423337803147466,-4.3168718082822,1.58256003925402e-05,9.19762358376564e-05,"yes"
"8611",1720.09870184206,1.44409645203026,0.334682417752069,4.31482616185723,1.59728545251673e-05,9.2627404729414e-05,"yes"
"441432",8.64372263234788,3.94157195541334,0.914148301994962,4.31174235822741,1.61973104600554e-05,9.38092275181476e-05,"yes"
"338440",76.749410682593,-2.40781683069937,0.558505651297081,-4.31117720135404,1.62387702810158e-05,9.39440464092116e-05,"yes"
"388512",3.5471357056389,-4.50494812512948,1.04494821849946,-4.31116876929898,1.62393896204446e-05,9.39440464092116e-05,"yes"
"643837",463.638863269998,2.06989182002444,0.48016565975539,4.31078686693026,1.62674641896399e-05,9.4079226492573e-05,"yes"
"122616",123.786030484479,-1.06449733223235,0.247017437365055,-4.30940156932802,1.63696895220526e-05,9.447905991258e-05,"yes"
"23108",303.907959627333,-1.38012075176084,0.32025648014091,-4.30942334454433,1.63680779364814e-05,9.447905991258e-05,"yes"
"2346",166.135510153684,-2.21998826948408,0.515352834831655,-4.30770555518387,1.64956773486532e-05,9.51787249328904e-05,"yes"
"5602",675.16430742227,2.61103215244726,0.606160695921351,4.30749167673854,1.65116306993601e-05,9.52432793039278e-05,"yes"
"79176",72.8761884060752,-1.03356095549978,0.240028442413688,-4.30599367769278,1.66237804290011e-05,9.57796193238526e-05,"yes"
"100505601",7.58231129439252,-2.93229694129528,0.681066398521383,-4.30544943585734,1.66647053330652e-05,9.59877422167075e-05,"yes"
"5019",1561.87398570488,1.35300286388575,0.314303937367283,4.30475951150649,1.67167230288665e-05,9.62596206217099e-05,"yes"
"51310",418.011728906229,-1.46851196670069,0.341166074547604,-4.30439037248348,1.6744618229102e-05,9.63924782675866e-05,"yes"
"9050",271.110515953975,-1.56594978982878,0.363859515870897,-4.30372086347853,1.67953251033227e-05,9.66565398330293e-05,"yes"
"1737",982.030524543862,2.1717805193351,0.504651269365632,4.30352730919535,1.68100116491052e-05,9.67132132500477e-05,"yes"
"375057",166.163227741751,-1.04544332070105,0.243009019444689,-4.30207620725371,1.69205091035764e-05,9.72649454855281e-05,"yes"
"100652736",12.6041308326581,-1.6221728516333,0.37717880425979,-4.30080596606375,1.70178023392822e-05,9.77118113631809e-05,"yes"
"83444",21.6659489792139,-1.45228450450685,0.337733058679917,-4.30009579217187,1.70724297219062e-05,9.79973155806258e-05,"yes"
"113828",83.7711665822774,-1.71113113841267,0.398108937889472,-4.29814800814076,1.72231144476005e-05,9.88055075959219e-05,"yes"
"201562",812.651824712516,1.76381897707896,0.41037415080932,4.2980752408514,1.72287683652502e-05,9.88095820132727e-05,"yes"
"116448",3.41031464000137,-4.45625672901992,1.0369823093213,-4.29733148672181,1.72866585434702e-05,9.90847273611526e-05,"yes"
"4891",1225.55448186042,-1.00955836321907,0.234998055297056,-4.2960285860362,1.73885169673899e-05,9.95543651180813e-05,"yes"
"9290",14.3612241802852,-1.98505304013066,0.462065683124889,-4.29604082845108,1.73875572214013e-05,9.95543651180813e-05,"yes"
"23783",14.4162115442075,-2.29789930997936,0.534909395705518,-4.29586641855215,1.74012348760074e-05,9.95986487590952e-05,"yes"
"2305",38.2388977277458,-1.3075267021421,0.304464693025575,-4.29451010936191,1.75079503969649e-05,0.000100123434788022,"yes"
"64089",326.49220554785,1.00780447121286,0.234817633347964,4.29186026979261,1.77182438325052e-05,0.000101210214198423,"yes"
"4139",403.117615968145,1.14520441587601,0.266851962125643,4.29153455254269,1.77442584955499e-05,0.000101329855585873,"yes"
"101927873",6.77883634635999,-4.86288170163357,1.13320479140015,-4.29126468449287,1.77658401100457e-05,0.000101424120616819,"yes"
"50512",300.128829865919,-1.29817053954778,0.302538340665928,-4.290928999909,1.77927200406538e-05,0.000101498716373998,"yes"
"647310",10.4408408047025,-2.1860263450258,0.509445069525298,-4.29099519416833,1.7787416472596e-05,0.000101498716373998,"yes"
"28428",9.82776608223097,-3.13235200767572,0.730149298355919,-4.29001577448455,1.78660427690116e-05,0.000101850712157511,"yes"
"729234",49.5783653294451,-1.06508468479215,0.248277210491347,-4.28990112577922,1.78752682091552e-05,0.000101874247418416,"yes"
"29958",279.042243395112,1.99687163297771,0.465926947281771,4.28580412579163,1.8207936639742e-05,0.00010371103722386,"yes"
"205428",793.675091616604,-1.17406349308629,0.274071307212172,-4.28378842363602,1.83737644869621e-05,0.00010456618189092,"yes"
"5352",2099.42898016744,2.15468978705439,0.503117272120719,4.28267902227254,1.8465645563065e-05,0.000105059168194985,"yes"
"3745",719.065592514018,2.27042030862696,0.530234601704497,4.28191653530051,1.85290486554291e-05,0.000105329947518789,"yes"
"101928519",17.3552953964542,-2.66870888287088,0.623311476331401,-4.28150127858706,1.85636656725198e-05,0.000105496726129273,"yes"
"6097",415.841932299474,-1.65892268372642,0.387590787101853,-4.28008801790863,1.86819414280479e-05,0.000106138704753381,"yes"
"388115",388.703635476463,-1.34564613691751,0.314502535411886,-4.2786495668634,1.88030622939678e-05,0.000106735815413103,"yes"
"1571",16.6056781147416,-1.29128100182229,0.301884091885723,-4.27740658262674,1.89083264903241e-05,0.000107241975471654,"yes"
"4121",3020.63665775932,1.21148901512517,0.28324383404075,4.27719466242953,1.8926329220567e-05,0.000107313628973467,"yes"
"105376902",2.75723156647949,-4.77315165141917,1.11644241291921,-4.27532275394178,1.90860593901688e-05,0.000108066025221332,"yes"
"441869",249.966074891014,-1.14520475866468,0.267893115331691,-4.27485699752585,1.91260014597758e-05,0.000108254076787954,"yes"
"123",2156.77528660658,1.85966033332914,0.435301761277319,4.27211764058174,1.93625375672773e-05,0.000109507367956189,"yes"
"197342",10.1010809013087,-1.93712813416643,0.453470391386274,-4.27178526087351,1.9391426466805e-05,0.00010963972865404,"yes"
"3700",59.6707862014368,-1.14138654115701,0.267267531116087,-4.27057688747555,1.94967989494152e-05,0.000110173175177258,"yes"
"443",171.954397606392,1.4274169413201,0.334271522529686,4.2702319674669,1.9526976538205e-05,0.000110281345032241,"yes"
"388523",23.382857696883,1.48880278883253,0.348675705034821,4.2698781914956,1.95579751582457e-05,0.000110425211719734,"yes"
"54928",3755.12592381327,1.40029217715394,0.327971626443967,4.26955280350502,1.95865277318276e-05,0.000110492782889088,"yes"
"8875",30.7112941273831,1.02483654270019,0.240199730484591,4.26660155126998,1.98473172463122e-05,0.000111822172414072,"yes"
"29995",1116.11338609295,1.66964462530835,0.391597522741713,4.26367514691761,2.01091739069219e-05,0.000113102724482543,"yes"
"684959",16.1407307925487,-1.51387241831412,0.355064879200723,-4.26365012986348,2.0111426567817e-05,0.000113102724482543,"yes"
"117195",35.3119347404427,-3.03398564518425,0.712121094597167,-4.2604911835964,2.03978129005818e-05,0.000114552145671236,"yes"
"644511",31.5897740075623,-1.74155501942423,0.408947714037668,-4.25862514850449,2.05688054039999e-05,0.000115479975733075,"yes"
"100131205",28.1414598614384,-1.35904203982306,0.319285850827095,-4.25650568699653,2.07646757261357e-05,0.000116514198129779,"yes"
"219793",6.19368916799459,5.64230956673507,1.32560265140962,4.25641089412061,2.07734773796311e-05,0.000116530870723179,"yes"
"79804",16.3409717108478,-1.38455263406512,0.325317050397781,-4.25601004426963,2.08107361432689e-05,0.000116707122136789,"yes"
"1431",4061.74746687761,1.60880374952251,0.378182874296424,4.25403649627325,2.09951059209519e-05,0.000117675037028061,"yes"
"285973",24.4891168228889,1.10687382888004,0.260227080698879,4.25349208816916,2.10462377902177e-05,0.000117862469799126,"yes"
"287",1143.92431083442,1.92970421964451,0.453955291180277,4.25086843822727,2.12943229478857e-05,0.000119151632911364,"yes"
"10659",2045.80681745778,1.40442366099993,0.330469673294095,4.24978076505705,2.13979844854217e-05,0.000119698157265638,"yes"
"339044",35.5061716622067,-1.1494225705799,0.270488873101766,-4.24942644552868,2.14318567912418e-05,0.000119820565506727,"yes"
"55065",11.0817308221532,-2.2979260225078,0.540863570246435,-4.24862414279592,2.1508744222266e-05,0.000120216798313879,"yes"
"89891",313.41124949018,-1.17706002120264,0.277123952619405,-4.24741351325624,2.16252602417279e-05,0.000120732982248999,"yes"
"6518",321.719732718494,3.8823951334361,0.914160736567567,4.24695021141848,2.16700091009403e-05,0.000120949028735128,"yes"
"219736",267.904341345886,2.10456782011167,0.49566072962761,4.24598459049364,2.17635588372701e-05,0.000121200404146146,"yes"
"50619",154.661578272015,-1.84932477955583,0.435638769342135,-4.24508769581854,2.18507945992804e-05,0.000121652320795492,"yes"
"79095",225.613359863498,-1.05208087318908,0.247897922358837,-4.24400843370591,2.19562094445042e-05,0.000122103160313663,"yes"
"1370",6.41938229631689,2.99282228515585,0.7053454201588,4.24305907378268,2.20493363555647e-05,0.000122586950135931,"yes"
"6351",20.8798190279654,-1.54425127306022,0.36402898349317,-4.24211077437244,2.21427344955258e-05,0.000123037763236606,"yes"
"375790",1400.39930431008,-1.58274704751137,0.373197998682651,-4.2410384115089,2.22488053175364e-05,0.000123558452870686,"yes"
"222553",24.0302416731012,2.23417932093784,0.527012089416344,4.2393322009219,2.24185695199908e-05,0.000124363016651695,"yes"
"55885",408.208527174827,2.15080478745026,0.50736854180368,4.23913705765876,2.24380642233049e-05,0.00012440210530685,"yes"
"100506229",6.5403451579683,2.6855281964238,0.633649757872558,4.23819020374964,2.25328836856557e-05,0.000124858537905517,"yes"
"100128511",5.51301121183202,-2.87242430716199,0.678002995908467,-4.23659530193253,2.26934624409083e-05,0.000125678646108738,"yes"
"2752",15650.7350317672,1.90179444308057,0.448945319424568,4.23613825736769,2.27396792345223e-05,0.000125899714365761,"yes"
"8372",46.0322516895218,1.15026098152181,0.271674991864896,4.23395975325486,2.29612054573693e-05,0.00012702065139121,"yes"
"125",25737.2640358523,2.47159887893904,0.583784752557459,4.23375031312722,2.29826107379538e-05,0.000127103885118838,"yes"
"8682",5454.40651455689,1.05517980854863,0.249334125331304,4.23199113697955,2.31631538687045e-05,0.000128031514483904,"yes"
"2328",130.612771139345,2.12986095629696,0.503444892520344,4.23057416599155,2.33095572455778e-05,0.000128698375874962,"yes"
"939",32.6461619216182,-1.83603228709695,0.434230807875218,-4.2282404974466,2.35525961086413e-05,0.000129789285476541,"yes"
"388685",110.738290509456,-1.27394906811439,0.301495660781302,-4.22543085632825,2.38484044036531e-05,0.000131254869500849,"yes"
"94233",7.9377659387407,4.0839110943997,0.966514056612593,4.22540268965447,2.38513877033613e-05,0.000131254869500849,"yes"
"100292680",11.4277086284647,2.92302660131969,0.691820999377726,4.22511979825544,2.38813701101026e-05,0.000131383689620319,"yes"
"114614",8.45177317127634,-2.17563117326895,0.515092987684241,-4.22376391309493,2.40255728889975e-05,0.000131995361553709,"yes"
"4908",43.9347648013745,-1.20716430865588,0.285851221385733,-4.22305107812328,2.4101717079264e-05,0.00013237730675,"yes"
"399972",16.6820808738616,1.38712602068549,0.328647099797175,4.22071584243877,2.43527755526368e-05,0.000133655669826422,"yes"
"79703",195.25282299967,-1.44052984215091,0.341301199020787,-4.22069962333528,2.43545279185384e-05,0.000133655669826422,"yes"
"158131",8.39722314993903,-4.16965430072238,0.988064302081756,-4.22002322312153,2.44277153649035e-05,0.00013398373957144,"yes"
"84722",52.1574321259251,-1.81739386564943,0.43076011179987,-4.21903935825373,2.45345445337437e-05,0.000134495869883691,"yes"
"3429",1470.26077750716,1.00561848725029,0.238359923694628,4.21890757331598,2.45488876011861e-05,0.000134537597061943,"yes"
"84624",177.876004313194,2.20723717354051,0.523240586268132,4.21839825018739,2.46043957901264e-05,0.000134730974974591,"yes"
"644068",18.9423592116306,-1.93369917733411,0.458447241039631,-4.21793175796851,2.46553408308172e-05,0.000134899068487693,"yes"
"962",142.991129312095,-1.71941794213747,0.407797323070037,-4.2163541663126,2.4828372213361e-05,0.000135797113971705,"yes"
"64005",35.144179796374,-1.08153649882352,0.256524747636415,-4.2161097858536,2.48552791521015e-05,0.000135881418056087,"yes"
"400954",32.3916488326391,-1.31520222157884,0.311992503988581,-4.21549301590584,2.49233105657963e-05,0.000136178843159806,"yes"
"388662",20.6549728490529,-3.59723514172551,0.853745198310554,-4.21347627939103,2.51470008066511e-05,0.000137250984468196,"yes"
"375061",829.713083109741,2.42691712037707,0.576009133761641,4.21333096669498,2.51631919897456e-05,0.000137301861397501,"yes"
